Date,AAF.L,AAL.L,ABF.L,ADM.L,AHT.L,ALW.L,ANTO.L,AUTO.L,AZN.L,BAB.L,BARC.L,BATS.L,BEZ.L,BKG.L,BNZL.L,BTRW.L,CCEP.L,CCH.L,CNA.L,CPG.L,DCC.L,DPLM.L,EDV.L,ENT.L,EXPN.L,EZJ.L,FCIT.L,FRES.L,GAW.L,GSK.L,HIK.L,HLMA.L,HSBA.L,HSX.L,HWDN.L,ICG.L,IHG.L,III.L,IMI.L,INF.L,ITRK.L,KGF.L,LAND.L,LGEN.L,LLOY.L,LMP.L,LSEG.L,MKS.L,MNDI.L,MRO.L,NWG.L,NXT.L,PCT.L,PHNX.L,PRU.L,PSH.L,PSN.L,PSON.L,REL.L,RIO.L,RKT.L,RMV.L,RTO.L,SBRY.L,SDR.L,SGE.L,SGRO.L,SHEL.L,SMIN.L,SMT.L,SPX.L,SSE.L,STAN.L,STJ.L,SVT.L,TSCO.L,ULVR.L,UTG.L,VOD.L,WEIR.L,WTB.L
2019-06,-0.1194804798473011,0.014234108258765792,-0.0048484848484848615,0.01610676484123333,-0.007048458149779631,0.005050505050505098,0.018628096049515194,-0.0021858145847563955,0.009407337723424258,-0.0019603439000639563,-0.0013333129882813297,-0.005066956207021326,0.01285583103764917,0.036388893651209786,-0.017037387600568017,0.010232865063305637,0.0006172839506173129,0.010197144799456116,0.018329488248165257,0.0023904382470119204,0.006307339449541328,-0.001954397394136926,0.0,0.01939312309265136,0.016631130063965858,0.04334504999925853,0.010086455331412203,-0.00616715798249389,-0.007792207792207677,-0.0032873309249274057,0.003496503496503486,-0.0059055118110236645,0.006897608570817501,0.013173652694610738,0.005952380952380993,0.010980966325036534,-0.015232292460015258,0.004963898916967475,0.0,0.0106511591175862,-0.01291711517761028,-0.0009298568170891067,0.015602129951313295,0.001858736059479613,-0.01031829572296256,0.01932367149758451,0.0032918800292611513,0.0028557393017445503,0.009588243795384763,0.011182540463135054,0.0031946908675336582,-0.014270424545130184,0.006015060539532425,0.01692482442106547,0.016286599462769058,-0.0014409221902017186,0.025154004106776238,0.012104803759452177,-0.0049504950495049636,0.011083488709343376,-0.002247912652537026,-0.0007474554235745194,0.011193064940644414,0.01898072718959843,-0.0026160608430802115,0.0045068060542168805,0.01276007240919733,0.0,0.010003226847370147,0.003784295175023572,0.011563876651982429,0.010355695632597962,0.01104188494251336,0.012448132780082869,0.0,-0.0052654319166978965,0.002047292455727305,0.02256033578174194,0.003414047367598607,0.01243862520458258,0.008936315966161625
2019-07,-0.07477843405167352,-0.04306039242241613,-0.031036896419697903,-0.019575940564281722,-0.01019869845183964,0.05675450048726162,-0.03407687593410189,-0.039683641648145515,0.037442773178923985,0.06394451064908298,0.006020956605038388,0.07041689210756129,0.03527302518553177,0.06542869811319241,0.007945461187015498,0.05560148039595338,0.04371197481571928,0.00845736281784801,-0.08501124079586138,0.06305188696708017,-0.08517305761024636,0.04191644130198702,0.0,-0.19682215267828893,0.12505770168391728,-0.007219493971599165,-0.0056409303847040895,-0.31054824567362094,-0.09547361471673275,0.06793013223922283,0.07445670913204705,-0.018947826350201494,-0.013866586005117662,-0.0035067745618822944,0.02641162943511294,-0.04537768610094175,0.10306542048918532,-0.03261888706693204,-0.040045263845444524,0.01930303844047509,0.045293712181854816,0.023135775633011023,-0.057074179856345844,-0.067471752763246,-0.0396421968561346,-0.06998219828945314,0.10531584853327863,-0.024071876878772658,-0.013922262849801728,0.019370096355249427,-0.008400965347943882,0.05187809520415745,0.036098307756118615,-0.056926496099501886,-0.06214942382932388,-0.030516057202202483,-0.013067855498204104,0.0017520220659368623,0.0520981725060865,-0.016477809941725062,0.0851300692784632,-0.11338921007065214,0.09097710479409105,0.003829716450406852,0.008005300492651305,-0.055180703962935486,-0.018478331028373155,-0.014180029493325405,0.039176653218704664,0.001852806340320729,-0.05041204359655285,-0.021468195759887225,-0.05379943369824293,-0.1045380329396281,0.01626545954909759,-0.02985774538347801,-0.015341387420202123,-0.016828888683623665,0.04587713563396257,0.024045486794326654,0.004906728127269118
2019-08,-0.1283400170716359,-0.07002292378051388,-0.07005821147106094,-0.04863563486951401,0.0021480260375151715,-0.08261149969537587,-0.004598254370135957,-0.005575656238677075,0.03215401085344233,0.06844276082425786,-0.1139063548864572,-0.05516524957384737,0.025669768635536442,0.04701358108013347,-0.09890482896138712,-0.012235086277328305,0.012115840681470296,-0.037234521724902915,-0.04743476135821921,-0.01946957500394115,0.022253554847684417,-0.025931516162185777,0.01292037629285234,-0.0028983920080403146,0.0033049195501244836,0.014376345606512221,-0.0632575823249007,0.23286428368110265,-0.009915614851124436,0.004677320052912366,0.1195017045667945,-0.03821816234899044,-0.0953597883518463,-0.09189589915816573,-0.023833960010016798,-0.06055396134293375,-0.09713908545531637,-0.04203169684339908,-0.05448990907149564,-0.015707954496961257,-0.032525683181508086,-0.09441605213049942,-0.056221641342386525,-0.1525069369062281,0.015111217300355377,-0.03810791351427143,-0.017989875136013966,-0.081831723587918,-0.09524660422062843,-0.008972522855407193,-0.05181236426288301,-0.035853750618462514,-0.08802393618581109,-0.06197061185198843,-0.17145621737154906,-0.07227326125301026,-0.025313845807611358,-0.05407744420996966,0.018045132985476876,-0.01143895584570352,0.026309133631765184,0.03335371060296829,0.062050519560832615,0.06206072181403269,-0.13113084910746822,-0.02451267398648714,-0.013978801320303616,-0.09427810374281488,0.02022758415562169,-0.08133997969160357,-0.08854260669028004,0.055638216037846376,-0.055493814145779655,-0.0353027320954729,0.06778631500144443,0.002611355798587311,0.03176244002514249,-0.0667078069280161,0.0073222602029559105,-0.009725088327194403,-0.024797488202133542
2019-09,-0.41992353422430345,0.017980809735060287,0.007905934714935378,0.031448447930684444,0.0008905080108816716,-0.01847511410232656,0.09346325338144944,-0.038462261951043,-0.040408285204800276,0.09761139419397996,0.05423693620902357,0.08805630172524756,0.1481247355667861,0.040853050846034585,0.048791851752962044,0.030797328606472416,-0.008772456422692036,-0.017909780081849593,-0.00204034142199143,0.02481126867069304,0.011280880928963755,0.0865850116041928,4.981847568182557e-05,0.15328873030925216,0.02041075105147523,0.2731685795766182,-0.027338306357922126,-0.08758641815964442,0.054597230036583004,0.02035272659397425,0.13407600562011618,0.021935694771998252,0.04950852486514875,0.036153472695299,0.08424653568178078,0.08113527034302012,0.028302156855610335,0.05650999201207062,-0.019064927832396317,-0.03330576284200851,0.024628148166067707,0.1170369531743459,0.08632987724940969,0.1068628752798041,0.13670127600070273,0.054864408385502876,0.040717900486580375,-0.032825948417582324,-0.037550557465597593,0.11034951328418259,0.12933343429810956,0.07014382812279539,0.0014850092741804247,0.06585532060114292,0.01761755637441382,-0.0174221591896696,0.07425842218861511,0.04591246867692942,-0.021341317828639763,0.0130605918826432,-0.011844840855095292,0.035735184511001765,0.01634217363743225,0.050398146844282045,0.12669984740697166,-0.024542766096546816,0.011536678961517156,0.01594666820845966,-0.05702428743201755,-0.10955035804170965,-0.042248783625738084,0.05795420987761627,0.1183030461364317,0.07790981896120285,0.046596344500422014,0.11802038922206202,-0.050765593867259845,0.039034788874738637,0.05065757082523032,-0.008569075409588647,0.012053995576928638
2019-10,0.17130965304697618,0.062416330063669874,-0.060782491585609194,-0.014775760129213437,0.04459728476010539,-0.0623668040394116,-0.048610035373537246,0.11799602971385421,0.03650266861966809,0.016845844008088015,0.12636091008183434,-0.10830614770657014,-0.052894561806645056,0.09895479644714363,-0.040154386757219725,0.0425960492868196,-0.04912286962287709,-0.10360985802645167,-0.09464398115505754,-0.05050256763618165,-0.01442211830653533,-0.08563449167349373,-0.047621118601987776,0.09786423497541746,-0.08314363947251192,0.16067431692099446,-0.061505596737607075,0.07768758821452684,-0.12437918588698066,0.02061900637717722,-0.047621912522668404,-0.05147153546456421,-0.034596412628906906,-0.14327859784054944,0.09026267558652708,0.019392765363523808,-0.07768583130714851,-0.0253981224920941,0.024288531365096327,-0.0431319789382921,-0.016714726724731788,0.025686845589880578,0.11511092658654526,0.03817067213795085,0.09824702996345165,0.08450301896822629,-0.04196862401427888,0.012002653884955949,0.03918795184889176,0.05785753378865963,0.048304235421845435,0.1441883409137238,0.010336248576164034,-0.0010725637459531112,0.050708829446029384,-0.048395728099145566,0.07159663123676141,-0.03918437574141219,-0.04887562342194825,-0.016023245843023688,-0.002992816993896818,0.08549186731633449,-0.055666899178818584,-0.05280526034824757,0.008338995840556635,0.033690610902805944,0.053199407817529826,-0.0583490063773804,0.027448710407367433,-0.049801426587047455,0.04457715635628938,0.0358850621512131,0.06886360466383681,0.03573512196995403,0.05566022484382083,0.015142615541245488,-0.068641150024079,0.038859244800892846,-0.01774180401771145,-0.06815700762866173,-0.025320315428443485
2019-11,0.027313358575796108,0.002744657970393314,0.06023886401685476,0.052416284337283764,0.034698073802029265,-0.0007194516610748604,-0.009915250841871004,-0.0804711006794144,-0.018703877543607042,0.031817747930716234,0.015537103512657241,0.11446692451291504,-0.1588211221268639,0.09861398562482933,0.06215573360654698,0.04265214896823801,-0.05595155696506437,0.099568894948283,0.05228686890809086,-0.03890216511694164,-0.07214448684016705,0.3130878608982294,-0.0010666696310470756,-0.022197480382740567,0.034171498326571355,0.10720650388212188,0.09536749115384721,-0.1651072919093654,0.1962095703436507,-2.2834277148971157e-05,-0.05655538073556406,0.0862591639754889,-0.0018764439683936012,-0.129318828071353,0.09652693818941001,-0.03510149759152944,0.05241378940043073,0.01317865803379359,0.03550444513102257,0.030377236148962778,-0.04035817571356537,0.15340496661423272,0.03866859717857489,0.03572748390525365,0.0368590174408305,0.0006350597684312208,-0.0651475833858439,0.025847358746522067,0.0687208334618845,0.099693619020576,0.030565313195794527,0.010654046705959534,0.046052620466804424,0.022741526998276515,0.014831478564483695,0.004960944616295336,0.10361596006032302,-0.047330689237391824,0.018348098893663557,-0.0031002519983204906,0.0037649044973753864,0.012861338409832924,-0.031280264322662774,0.11815899732896196,0.08183010393742467,0.0707038912821331,0.07541746383302658,0.009187938045158769,0.01273925470142311,0.032486136715993916,0.08842361925167966,-0.004121012409706861,0.0774427867933276,-0.010986078178598719,0.019085410321986792,-0.01945933713502867,-0.016650054731843816,0.13619570997061461,-0.023673329234340665,0.06808706982853625,0.09858474273770008
2019-12,0.13087352693750967,0.07496926828534972,-0.06452661474720682,0.004008357853650688,0.07333238313461904,0.004850687637567454,0.0057524844026319915,-0.05674798239898347,0.02723721317691988,-0.05885916660809819,-0.012783925913010877,0.10813275716070019,0.0193405918833458,0.05857918387819323,-0.06239259528053391,0.04667826432803004,-0.044570923657149104,-0.015589262868220398,-0.04273032296190784,0.01143503087639255,-0.02735264029402996,0.052689555975090174,0.0038131593726032547,-0.012388415183947397,0.005762848246239401,-0.04503362339338096,0.12157550294889426,0.04326336214736588,0.0757823876278883,0.060908931748641544,0.02847670955514245,-0.04029597218920558,0.01349674135703737,0.052252484072327014,0.004171813239954743,0.036506283937777204,0.012196011933722144,0.03219630976018723,0.017368553539590686,0.0627862372528996,0.0442320475693121,-0.014599026286549204,-0.00561571525828172,-0.029825096021681513,-0.08925457165905619,0.006866689598452206,0.08565448083788502,-0.021607673083527023,0.07491115290345328,-0.05993840271429838,-0.029480666046261827,0.06792062073670649,0.10228758258749535,-0.037641393690185744,0.009158922288571377,0.0022527896598583206,-0.08630132091075343,-0.021318314058113096,0.02283170498255154,0.05766936387830623,0.007912393672839555,-0.045508876176087454,-0.002147979527331461,0.0170214130484585,-0.018088704800706942,0.00025284861978655526,-0.03709758592413388,0.03953423845070992,-0.02402872670328604,0.04500594426094597,-0.048923904989595535,0.07043660269198819,0.06859020319240684,0.014661335128381768,0.04341561504330474,0.025845802709576742,0.0014295864760605884,-0.09315796173966283,-0.020344495528115177,0.05482253823674238,-0.03152610849927198
2020-01,-0.059133275921434525,-0.044562236508788815,-0.0074526976458561935,0.019064945139009696,0.006930851308507298,-0.08344564688660083,-0.04786241256774753,-0.0909698085196693,0.016376045549751313,-0.12353851399670546,-0.058700887598620057,0.05088795959057183,-0.1662571945336077,0.02894148291981262,-0.0455365184823731,0.05348876523012687,0.20933076411555843,0.09333472009090717,-0.04910846157179491,0.006122844091298972,-0.08336011796117423,-0.09360701774732191,0.0,0.004978473296623753,0.01229828437460264,-0.11009894548949137,-0.009790051193260962,-0.08249540681026912,-0.040445509227271095,0.04096485359106693,-0.017947563595268556,-0.0015506517769834545,-0.04147414326533987,-0.15540477058487892,0.028171536184940563,-0.01856684408881878,-0.09798165209214522,-0.021847365218815005,-0.032759134500294926,-0.06880355908076217,0.003793038134431661,-0.0426698237030504,-0.108317495811834,-0.011102587421215324,-0.1122153812583857,-0.03947826872694569,-0.015877712072956903,-0.15584210545376034,-0.0575992516167769,0.0009290299283556457,-0.07944952205738413,0.0019558606279820893,-0.018997231536248493,0.025393045340878478,-0.053696974440690624,-0.053188674613089626,0.08876220837652385,0.028647828017066806,0.05639934008398203,-0.07131635026439045,0.010273447253594758,0.0389719823754321,0.08444580947879667,-0.08172339290406574,0.04656609926229541,-0.056246763522086615,0.02250211175198109,-0.12034975709323678,-0.02325970406215419,-0.03710575788879576,0.08585337125910933,0.06040855676721931,-0.07639972189691982,-0.0022543684139607768,0.01685527351552876,-0.013247151226102543,0.004670699775802425,0.06487354743806052,-0.01723724335556395,-0.15354672720645549,-0.050959887834309076
2020-02,-0.17455923605662915,-0.03250677335942802,-0.10781198956550915,-0.03608975089332763,0.0662283306144787,-0.11031144972798765,-0.002463739998744084,-0.025581088129959562,-0.017750346602669824,-0.2502536798989312,-0.010793270728277887,-0.06147049421327789,-0.012747785961997894,-0.03853403927695522,-0.06241619367577917,-0.01741453739689049,0.09582707569591062,-0.061581895025025146,-0.007336835312718259,-0.06333210752765296,-0.05667287214770812,0.02832218771698199,0.011481164608865928,-0.07535828528597435,0.013964235491054003,-0.0012597718310998973,-0.030240319570930183,-0.11287477804739421,-0.03680935853712119,-0.06616933813175631,0.04710730562398097,-0.04782875137891831,-0.04195141053140982,0.027344006589028035,-0.00983874861221224,-0.10102983556465284,0.04034890294088439,-0.013884372360723532,-0.07870163435995164,-0.0031269794796017964,-0.008022839308791177,-0.009072346746344582,-0.06896053533971275,-0.06740032601632326,-0.07507931842016241,-0.07837224903143983,-0.018886075161270836,-0.07881039467719947,0.10335089121616066,0.014982448076514368,-0.12762704508523456,-0.04988717390781973,-0.023593596922295654,-0.027434505101224145,-0.0037652673962391557,-0.0822185371924182,-0.04008367946302747,0.029743738443548048,-0.011659759980740413,-0.043419755359503376,-0.02392624287705571,0.01069686859793212,0.056422839068628106,-0.006444932966332493,-0.03754875446702856,0.02906541556876532,-0.06133631058295881,-0.11206571474474258,-0.013260057020559523,0.03051570834111777,-0.020954995179126825,0.07610448235957304,-0.11982953206911581,-0.074054532050729,-0.006568091212492956,-0.017266757467026064,-0.036494739008996316,-0.11433595246935664,-0.10405790147791356,-0.12640842762792337,-0.08094511753728381
2020-03,-0.5657705817123068,0.04118062586833132,-0.18364377582849517,0.01368296688959969,-0.08159309727756572,-0.1282316576217353,0.2402311059810369,0.17883525229803368,0.03212170617193008,-0.07656794890754705,-0.28830785173013374,-0.1904918158991355,-0.2998385706254999,-0.14828674295924804,0.23240952054143843,-0.393982085960626,-0.32366843210931123,-0.29371263724808405,-0.3665829691557764,-0.01039851940412511,-0.025904270360865372,-0.17587808118085593,-0.004164614846406633,-0.06606583473896342,0.33570483988520433,-0.47821812082471393,-0.02681050992146784,0.3019383282505142,-0.2588155896598641,-0.013302757820853934,0.24341772353681956,0.11471885316635066,-0.031592691040846735,-0.1422269047885035,-0.10971979239263488,-0.47351280583620486,0.023036998131269748,-0.287440082597999,-0.2719267600844365,-0.19291404964607867,0.03501166940724157,0.136295977385101,-0.31125712701471864,-0.2780843523694981,-0.12894112733538243,-0.2061534803447706,-0.008829925045717068,-0.32682219653809963,0.0018181365360985162,-0.6081971362160559,-0.34085778325726895,-0.19267450180901416,0.07745915098617791,-0.1310436416833039,-0.23433840834898456,-0.04782189884394435,-0.16196410256545038,0.024157632738371668,0.06269981466979327,0.014474819372824873,0.019536705046298373,-0.13307130493163935,-0.11404081923973647,0.03617470194902287,0.627383523702488,-0.11454384041019623,-0.04636856813760764,-0.1437791803635745,-0.12100068600889044,0.14055698887084675,0.06374326333977871,-0.21802545107711008,-0.20533830828355198,-0.15059727669944561,0.06095551147177476,-0.03820414425892477,-0.01823833340624225,-0.3411176398809709,-0.21574421395539953,0.12408278445604645,-0.10639999064503734
