Date,MSFT,AAPL,COST,PEP,AMD,ADBE,TXN,AMGN,HON,ADP,CMCSA,AMAT,ADI,MU,LRCX,KLAC,CTAS,INTC,CDNS,ADSK,MNST,CSX,PAYX,AEP,PCAR,FAST,ROST,EXC,CCEP,XEL,BKR,EA
1990-01-16,0.038010948582699426,0.041045537901421555,0.04012345679012334,0.04139430226843344,0.08620689655172414,0.05747126436781622,0.039568564874662766,0.049260768267020055,0.028776850018492263,0.03448280085678015,0.06306288681795554,0.048076336200420705,0.0,0.028169054758972512,0.04651554171281019,0.03125000000000005,0.0,0.056338028169013926,0.025477609507109897,0.02666666666666663,0.0,0.018115816735248234,0.0,0.008032128514056306,0.04430368142982405,0.0,0.03225874197928617,0.011764794710687115,1.4712054795435892e-16,0.020270270270270188,0.041884816753926614,0.01562595367431643
1990-01-17,-0.005681407537750266,-0.043165953421554604,-0.03823529411764713,0.0063157896765711355,0.0,-0.021505376344086075,-0.013840827526722933,-0.0023472745653609238,-0.017543853737722524,-0.015384443853750781,-0.00840347226194206,0.0229366325933517,0.014925832019824581,0.0,0.0,-0.015151515151515282,0.0,0.003333129882812498,-0.01863347083659552,0.0,0.0,-0.01779347343148008,0.012658679201822847,-0.0039840637450199255,0.0,0.01754274189106541,0.06250135103861491,0.005780328236380111,1.4712054795435892e-16,-0.023102310231023018,-0.02030456852791884,0.01538366193691601
1990-01-18,0.059971430957380875,-0.0189381989462685,0.0,-0.004201712593857098,0.016666666666666666,0.03260869565217388,-0.003571210588727658,-0.004761614118303608,0.021505251742664384,0.0,-0.025641221266526404,-0.004524606639472884,-0.014706327840843641,0.013888942238726693,0.0,-0.015384615384615385,-0.017045197962183987,-0.006666259765625006,0.044303737644047526,0.013245033112582821,0.0,0.010949237795394568,0.0,-0.004032258064516152,0.01226957340395786,-0.008615710352808935,0.04854306798067979,0.0057142675522153605,0.016128969738316092,0.006734006734006794,0.02645502645502658,0.0
1990-01-19,-0.011810308410312099,0.014817244815902754,-0.00920245398772997,0.004184132474129539,-0.01639344262295082,-0.04210526315789469,-0.017730280017176366,0.0,-0.01048939504354007,0.018229077156288267,0.01709417196420534,-0.009008385456045027,1.2879875010508517e-16,0.013888942238726693,0.0,0.0,0.017340774903227024,0.010000203450520884,-0.02424243748352311,0.003246753246753167,0.0,-0.007220805448442783,-0.012500440140206315,0.008064516129032268,-0.01785721983381076,0.03896519015352585,0.0648153799551505,-0.01704540067664532,-0.007936568487258112,-0.006688963210702253,0.02551020408163272,0.04545547022964008
1990-01-22,-0.03457532726589745,-0.022057397140745616,-0.0493827160493827,-0.02291669845581067,0.0,0.010989010989011113,-0.025454761750985013,-0.02843602718292593,-0.014234756664706982,-0.012755333930044374,-0.041667000452613755,-0.009345147337071905,-0.014706327840843641,-0.0821918309305313,-0.04444801807403567,-0.01562499999999997,-0.017045197962183987,-0.02649005551771736,-0.062111782699282615,-0.019607843137254926,0.0,-0.02536173293461435,0.0,-0.012000000000000068,-0.04242413602254579,0.0,-0.01769804433531334,-0.011560656472760085,1.4594350583054362e-16,-0.006756756756756814,-0.02500000000000007,0.0
1990-01-23,-0.013735372106006375,0.0,0.012903225806451576,-0.002127724436407774,-0.016666666666666666,0.02127659574468096,-0.01838212854721979,0.00485407120667357,-0.003584227745777723,0.0,0.0,0.0092586941189236,-0.04477612960044058,-0.07352940970226142,0.04651554171281019,0.0,-0.04046227116324187,-0.01999959309895832,0.026490194212692098,-0.026490066225165473,0.0,0.0073806810587772964,-0.012657441650620998,0.008097165991902817,-0.025157398850486103,0.024584333750197203,0.01801690837858258,0.0,-0.016129154320430498,-0.006756756756756814,-0.040816326530612214,-0.014704984777113971
1990-01-24,0.031249692155492812,0.046150723975617466,0.03267973856209148,0.002145988305414856,0.05172413793103448,0.04255319148936171,0.03515648841857901,0.032338156628964526,0.0,0.005208207549070037,0.008849678514596915,0.023583365320370572,-0.015624765306655216,0.06557378715098944,-0.022729141687279596,0.015873015873015872,0.006023658448535198,0.055555555555555566,0.01935476368597931,0.056338028169014044,0.0,0.0,-0.012987551989052644,0.0,0.013245120139383266,0.0,-0.01801910784246348,0.005813934687217054,-0.032786762224213825,0.01030927835051549,0.04371584699453543,-0.04477698958486111
1990-01-25,-0.008197717786586314,-0.0036494209186556576,-0.012422360248447223,-0.02345409347612575,0.0,-0.04040404040404032,0.0,0.004784395563767556,-0.0437956583849741,-0.002563991752128085,-0.03389853809249434,-0.02293432277536534,-0.015872773670015,-0.030303001841675233,-0.02324934993614447,-0.03125000000000006,-0.01796380164451643,0.0,0.0063291985032431506,-0.006493506493506615,0.0,-0.011278541208513087,0.0,-0.00813008130081307,0.006410346280141307,-0.008068129366204218,-0.009173757107939856,-0.029069735624521108,-0.008403233658172546,-0.03050847457627113,-0.06153846153846139,-0.031249999999999972
1990-01-26,0.002762326666989105,-0.03676236129207571,0.006289308176100656,-0.021834127040209126,-0.016666666666666666,0.02127659574468096,-0.0381679389312976,0.0,0.03816786152179196,-0.012787760533791692,0.008849678514596915,0.018690437279567644,0.0,0.01587300025476723,0.0,0.0,0.01829240273891995,0.013071890210164343,-0.012578675426362564,0.013071895424836645,-0.06249700481875491,-0.007633036621147529,-0.013333882998276616,0.008196721311475356,-0.012738938706225254,-0.04065202023268945,-0.02830249994080039,0.01197600878361051,0.0,0.0104166666666667,0.011049723756906049,0.0
1990-01-29,0.0,0.00757521889017422,-0.012578616352201356,0.00444447835286465,0.0,0.010526315789473738,0.008064516129032277,-0.014285714285714285,0.014705877160970177,-0.010362744404113926,0.0,-0.02272814758449837,-0.03174627394903281,-0.031250044237821566,0.02380274836226065,0.0,0.011976210400564222,-0.01923037797976761,0.012738914092010278,0.025477707006369553,0.0,-0.003861848847791591,0.0,-0.004065040650406471,-0.025316533442017817,0.0,-0.0666648888956059,0.011764794710687115,0.01709395188551669,-0.006849315068493199,0.005434782608695703,0.01562595367431643
1990-01-30,-0.005449287694438079,0.02255489951685851,-0.006369426751592357,-0.00442481237007031,-0.03333333333333333,-0.020833333333333353,0.03571452791728672,-0.09134588721228011,-0.0036102221948984946,-0.005208508178678575,-0.017543344506382952,0.0,-0.016393196579528955,-0.0806451637712653,0.0,-0.03225806451612906,-0.017751209425571207,-0.006578545821340543,-0.01886806712110504,-0.02500000000000003,0.0,-0.015504021934339638,0.0,0.0,1.4864925262832955e-16,-0.00846975446072089,-0.03061290504148941,-0.023255800937304175,-0.059322094718668276,0.013840830449826995,-0.010752688172043055,-0.015385539939960243
1990-01-31,0.005434387629411885,-0.014495103654005297,0.003184713375796185,0.013215859475017563,0.0,0.0,0.022988500371238625,-0.018373495568224974,-0.007299383487675506,-0.0052908781750181265,0.05357113024419583,0.0,0.01666641235351562,0.06896544920278583,0.0,-0.016666666666666625,0.012048247591079558,0.039473684210526466,-0.019230697281961976,0.01282051282051283,0.0,0.05952344621930806,-0.013333882998276782,0.008163265306122323,0.006578942353211076,-0.00855084190883491,0.0,0.011764794710687115,0.02678571246108241,0.010169491525423709,0.027173913043478274,0.04687595367431641
1990-02-01,0.013514206930314542,-0.025363940095431695,-0.012658227848101266,0.013043478693538363,0.0,0.0,-0.01123618108372357,-0.03243242173233546,-0.0036496333310124104,0.01851842991436638,-0.025423921753837966,-0.009258694118923601,-0.016393196579528955,0.06349200101906909,0.023257770856405117,0.03389830508474569,-0.008928841474031403,-0.01265822784810132,-0.013071957756491268,0.03821656050955419,0.0,-0.011235273120416623,-0.040540748089134604,0.0,-0.01623366454821941,0.008624589409403326,-0.010308655608599544,0.005780328236380111,0.026086954791063682,0.0,0.010471204188481633,-0.01515059037642049
1990-02-02,0.008065504537030888,0.03007667943050991,0.025806451612903125,0.01293103405751734,-0.034482758620689655,0.03191489361702123,0.019304779098739438,0.09604554257150427,-0.003676469290242501,0.0026039534597307097,-0.017543344506382952,0.014017827959675764,0.0,0.07462686779611126,0.04545822241515205,-0.016393442622950834,0.009009283942145264,0.012820512820512922,0.03311257224130771,0.0,0.0,0.00763421597444525,-0.014083635511777857,0.004048582995951417,0.013157598839456308,0.0,-0.010308655608599544,0.011560656472760071,0.04273497752654244,0.0067567567567567025,0.02590673575129537,-0.030769143189281215
1990-02-05,0.006675125205007932,0.021896330600677513,-0.018867924528301886,-0.004264327393369647,0.017857142857142856,-0.010204081632653048,0.011278424944196576,0.020512507512019093,0.011111225715645011,0.0,0.008927921403637972,0.027270961164554883,0.0,0.042253548558376874,0.0,-0.016666666666666625,-0.0029768935675229995,0.02564102564102571,0.01282057489399359,-0.027439024390243795,0.0,-0.015151582145142223,0.02857111931011095,-0.004132231404958751,0.035483854388841135,0.008542103984043706,0.0,0.0057142675522153605,0.02479338686645851,-0.006734006734006732,0.045454545454545525,0.0317459385171948
1990-02-06,0.0,0.0,-0.003164556962025323,0.014957232353014806,0.0,-0.010309278350515361,-0.003717698171917991,-0.025125022428126375,0.01098888858142395,0.010389761482260687,-0.008928687748822571,-0.017544977404636956,-0.04918034017102346,-0.04109591546526568,0.0,-0.03389830508474582,0.0029857819225220824,0.0,0.0063291985032431506,0.027863777089783257,0.0,-0.003845940031303177,0.0,-0.00416666666666679,0.006329202113333502,0.008478353721339756,-0.04123713934964172,-0.017142802656646423,-0.024390243902438994,-0.003389830508474543,-0.014492753623188458,0.0
1990-02-07,-0.0026751617264789214,0.00757521889017422,-0.019108280254777014,0.012765957032355333,0.05357142857142857,0.03684242650082237,0.04150919408046638,0.04859320186889369,0.02919706664809912,0.025706915189961665,0.009090950942229715,0.018016908378582705,0.017241910011530834,0.05882347166332164,0.022223949432373095,0.017543859649122914,0.0,0.0125786115236634,0.04402509408446301,0.0426829268292683,0.0,0.02316565825046924,0.013889379230183737,0.012605042016806596,0.025477877412450726,0.008407139673497998,0.0,0.0,-0.0250000000000001,0.017064846416382177,0.03902439024390236,0.01538366193691601
1990-02-08,0.006675125205007932,-0.007518266376696138,-0.006493506493506509,0.0,0.017241379310344827,0.06122448979591835,0.007272725658574811,0.026570195737092402,0.0,-0.012500227275985048,0.02678522026676483,-0.017698044335313187,0.01694888953544758,0.0,0.0,0.034482758620689564,0.011904917606648743,0.0062107986693583014,0.04790421500639105,0.023255813953488268,0.0,-0.00374511247102969,0.020546693656237243,0.008333333333333356,-0.03105614815707776,0.024584333750197203,0.010637552720869654,-0.00578032823638012,0.016949086790628867,-0.006711409395973095,0.009389671361502271,0.030303030303030425
1990-02-09,0.0026523271313349194,0.02239007847960888,-0.006451612903225787,0.004166698455810506,0.0,0.00952380952380962,0.003623409547667656,-0.014150939322147213,0.003533567305860767,0.005025295191133911,0.017391464651670192,0.0,-0.03333358764648422,-0.02816898759880857,0.10869633666844088,0.0,-0.005882832880046461,-0.006172462745949167,0.039772673517711306,-0.005681818181818209,0.0,0.007462206171748725,0.02013433883092653,-0.00411522633744857,0.0,0.01599900341541404,-0.031250635782877685,0.0,-0.008403233658172546,-0.006711409395973095,0.004672897196261645,-0.02941176470588243
1990-02-12,0.0026453109014601905,-0.007302155328678834,0.006578947368421068,0.0,-0.034482758620689655,0.004673182407272178,-0.007272725658574748,0.004784395563767556,-0.0070923088728267625,-0.012500227275985048,0.00854704930232119,-0.06363691282601665,1.4878475684402136e-16,-0.02816898759880857,0.039211701641013806,0.0,0.0,-0.02484471107825562,-0.049180330944394654,-0.0114285714285714,0.0,-0.0036897704361023207,-0.013333882998276782,0.0041322314049588174,-0.012738938706225248,-0.023616544070272305,-0.03260935907778541,-0.005813934687217033,-0.008547073755508896,-0.003389830508474543,0.0,0.015152439926609794
1990-02-13,-0.0026313892163004615,0.014708302016306104,-0.026315789473684226,-0.018789143451566757,0.017857142857142856,0.004673182407272178,-0.007380072138583505,-0.018868494899391308,0.007117549205479906,0.0,0.025423994491706563,-0.039215636409249334,0.0,0.08823527761809184,-0.037732159461921606,0.0,0.017751107850786173,0.012738848550843168,-0.005747006235254632,0.031609195402298874,0.0,0.0073806810587772964,0.0,0.0,-0.006369515480276062,0.0,-0.08988770209337003,-0.011627993751305948,0.017241511985615184,0.013698630136986304,0.0141509433962263,0.029850719075473174
1990-02-14,-0.0026245730540709056,-0.00724585871112479,0.013513513513513523,0.002127627039884925,0.0,0.0,-0.0037311155404617683,1.4820315778463509e-16,0.007092195361377274,-0.0025511060519169903,0.008333443005858808,0.0,0.03448303077514406,0.02666664123535163,-0.0392186438130363,0.0,-0.008720301820749095,0.012658227848101299,0.011560648903783407,-0.011173184357541928,0.0,0.0,-0.02027037404456733,-0.004098360655737674,0.019354923111353926,0.024187775742046294,0.024094897097008242,0.006097541488542629,0.0,-0.003367003367003337,-0.01860465116279068,0.0
1990-02-15,0.0210528303448281,0.014817244815902754,0.019999999999999903,0.010638232595947468,0.0,0.05555555555555559,-0.003773814357814875,0.06220064673883999,0.014234870580124508,0.02551007887146635,-0.008333371480298587,-0.009999389648437348,0.06779633401221996,0.0779221293937913,0.039995996001580596,-0.016666666666666625,0.00584752936112254,0.018987728070609087,0.057142834721779584,0.028248587570621552,0.0,0.014706022496107798,0.01379368121258844,0.0041322314049588174,0.0,-0.007940072257557851,0.023530864782617768,-0.006060586809029646,-0.025210085649896637,0.0,0.009478672985781972,-0.028985481606762287
1990-02-16,-0.002544343651065534,-0.014600899710361876,0.0,-0.006315789676571203,0.017543859649122806,-0.013157627038788389,-0.011277966033247206,-0.004484032459763999,-0.007042250346138822,0.004962946907277141,0.0,-0.030000610351562554,0.015625480562563052,-0.01204823845442264,-0.019225513910236296,0.0,0.017442499901693907,0.0,-0.01621615452344899,-0.03846153846153847,0.0,0.0,-0.00680233708492871,-0.008196721311475433,0.02564119942914756,0.024002625006729145,-0.022989892725526477,0.0,0.017241511985615184,-0.0033783783783783777,0.0141509433962263,0.04477516764155826
1990-02-20,0.025576771627789114,0.0,-0.0065359477124183295,-0.004291780145727903,0.0,0.0,-0.01544401180452628,0.018099266335530415,-0.010714167717383488,-1.6779927826537234e-16,-0.016666814486157602,0.0,-0.03030326149680388,-0.024691392183120563,-0.020001538513862094,-0.01694915254237287,-0.0057147531936611266,-0.012738848550843115,-0.016666603088378907,0.01724137931034478,0.0,-0.007406934102376319,0.0,-0.008333333333333415,-0.006329110442894743,-0.015747066051867365,-0.04651155776121607,-0.024242347236118525,-1.5726681105921744e-16,-0.013651877133105806,0.03286384976525824,0.0
1990-02-21,-0.026582041824352358,0.03816541195523507,0.033333333333333194,-0.0043668453977211445,0.05263157894736842,0.00917431192660554,0.03200000000000014,0.03863651307165344,0.007353056265161504,-0.007481261580165052,0.026548959587405,0.015705842596453898,0.01587277367001488,0.05128200112166758,0.04081953043789568,-0.03448275862068964,-0.011494409362374513,0.009740457906351443,-0.016949280758273837,0.0342857142857142,0.0,0.011278605742874126,-0.02739829797627608,0.0042194092827003765,0.019108361932174696,0.01599900341541404,-0.02409783854815858,0.0,-0.017543792724609274,0.013937282229965204,0.02803738317757009,0.0
1990-02-22,-0.0038757324218750442,-0.029409830130161102,-0.009708737864077761,-0.002202609636167572,0.03333333333333333,0.0,0.003846388596754625,-0.026200880345741723,-0.01094901681868799,-0.0025124542257351067,-0.03478225758480319,-0.010100310292678797,0.0,0.07228908602498332,0.01960237973449565,0.01785714285714283,0.008721299852431072,-0.012738848550843115,0.02873562311209469,-0.005434782608695674,-0.08695072399228526,-0.007406934102376319,0.0,0.008438818565400746,-0.006329110442894743,0.0629963742225274,0.025001621246337917,0.0,-0.008849423086076762,-0.013651877133105806,-0.058823529411764705,0.07142944335937501
1990-02-23,0.018275604801172688,0.015266185165952573,-0.013071895424836494,0.011135789114706475,0.0,0.02752293577981639,0.0077519379844962705,0.016054901387653427,0.011193965450570513,0.007614274425435374,-0.0454549107669197,0.0,0.0,0.04597707827287601,0.038464748393068175,-0.01754385964912274,0.0028816356648841304,0.013157894736842037,-0.01117304666840246,-0.022471910112359446,0.0,0.011193277231262228,-0.04225236959136166,0.004201680672268859,0.0,-0.007410681870893948,0.03703781846623816,0.006289422836421964,0.0,-0.010344827586206879,0.009950248756218956,0.0
1990-02-26,0.017949010032775773,0.03030097670791893,0.006578947368421068,0.013274335835065763,0.04838709677419355,0.008849557522123854,0.05384615384615384,0.036696677476605793,0.01476014237111713,0.005012410714655922,-0.02857099883401021,0.03645865122477221,0.015625480562563052,0.15555551317003047,0.0,0.01785714285714283,-0.0028733557006193084,0.025974025974026014,0.03389817358125761,-0.028735632183907952,0.0,0.01851838429768886,0.007352522275564361,0.008403361344537839,0.02229288903649573,0.0,0.03658298195530094,0.0,0.0,0.010380622837370235,0.009852216748768496,0.0
1990-02-27,-0.015074375984788939,-0.01470496415133015,0.00649350649350644,0.019823789212526508,0.014705882352941176,0.03070202208401864,0.02545431785903807,0.00877219752261513,0.0036363623665361935,0.007481357541755692,0.019416894840110836,0.00499969482421885,-0.015151283957741537,-0.056603807535574334,-0.03704001358985849,-0.01754385964912274,0.014285558739519153,0.0,0.0054645541747392855,0.008823529411764647,-0.04761557030770285,0.014492827537479354,0.051094676944636735,0.008368200836820059,0.015431998320579702,0.014932134065013328,0.011493543256707393,0.006249979526401742,0.0,0.0,0.004950495049504976,0.013332508681226598
1990-02-28,0.007652589129200164,0.0149244273200507,-0.019230769230769277,0.010799169381363478,-0.043478260869565216,0.03418803418803417,0.0,-0.00432874010754867,0.014440310977636255,0.0,0.03809550979516376,0.019606546640486347,0.0,-0.010204120359535194,0.0,0.035714285714285816,-0.008450961666324178,0.018987728070609087,-0.005434855114534056,0.023121387283237056,-0.09999233255648018,0.010753016318044331,-0.02777748545892886,0.01244813278008291,0.03636388374758104,0.01470481648571229,0.05681748823686078,0.0,0.008928434581182077,0.0,0.0,0.02631578947368424
1990-03-01,0.015227404186409868,0.022390078479608905,-0.003225806451612917,-0.008583658524006827,0.06060606060606061,0.0,0.010638514309064788,-0.019523171179758995,0.010676266850511006,-0.007481261580165052,0.018518686294555647,0.019048792694843105,0.015625480562563052,0.021052611501593245,0.0,0.034482758620689564,0.005682285351790302,0.015624809265136652,0.0054645541747392855,-0.005681818181818209,0.0,0.010676487249494092,0.007142365192898034,0.004115226337448535,0.02380968392099307,0.0,0.04347826086956529,-0.1000000066852566,0.0,0.013793103448275855,0.0146341463414634,0.0
1990-03-02,0.03491187783813658,0.007462263478859148,0.019480519480519497,-0.015151482123833156,0.02857142857142857,-0.0040981105116548,0.024561184090343916,0.00877219752261513,0.010600588807233255,0.022669915320403168,0.02752322330285762,0.013887970535843517,0.015384377022522721,0.020618537443073195,0.0,-0.03333333333333331,-0.011299485985840253,0.0,-0.005434855114534056,0.011363636363636442,0.0,0.003533312341717387,-0.007091713584633134,0.008230452674897063,0.023529568130994737,0.014491828996329396,0.010203367470157623,0.0,-0.008849423086076762,0.0,0.0,-0.012819730318509663
1990-03-05,0.016908562701681354,0.029852242320800422,-0.012820512820512782,-0.002202609636167634,0.027777777777777776,0.06557377049180327,0.010380409450774498,0.022025888041118807,-0.013888882714076211,1.645411214505908e-16,-0.017857298863126942,0.031816063560272126,0.0,0.010000038146972583,0.01923232261543408,1.1598374630692675e-16,-1.2782040941965113e-16,-0.015431910385320225,-0.03825131639895307,-0.005649717514124277,0.0,-0.007067716522441874,0.0,-0.004098360655737674,0.0,0.014284706896098948,-0.00999938964843749,0.0209789519328002,0.02654867435885224,-0.010169491525423723,0.009569377990430703,0.0
1990-03-06,-0.002387853363090172,0.007142353057861255,0.029032258064516137,0.011013249838849933,-0.02666666666666667,0.10227295846650086,0.006825937144634426,0.01282051282051282,0.01056337551920818,0.029268246442117153,0.036363257573718284,0.0265492270406412,0.0,0.019801960565474133,0.018869521060990303,0.05172413793103443,-1.2782040941965113e-16,0.02201199436327115,0.017045389706930137,0.0337078651685394,0.0,0.0,0.014284817677297192,0.008230452674897063,0.0,0.0,-0.03000061035156251,-0.006896529339259069,0.017241511985615184,0.006802721088435439,0.0141509433962263,-0.025974005385357386
1990-03-07,-0.019093240093813062,0.010713577270507849,-0.012500000000000068,0.013043478693538512,-0.02702702702702703,0.0,-0.027027027027027067,-0.02109730394580698,-0.0035086584309392535,1.5913371275522907e-16,0.017699281072808114,-0.026087473416549836,0.015151283957741594,-0.009803865653465638,-0.0185200564654646,0.03278688524590157,-0.005617667081257885,-0.018405275532437957,0.022222232818603516,0.010752688172043137,0.0,-0.01079175516796317,-0.014083635511777857,-0.008163265306122387,0.0,0.01408363528516718,0.030928483741042092,0.0,-0.03389836754890256,-0.010135135135135231,0.0,0.0
1990-03-08,0.031552683274704584,0.027973453938400224,0.018867924528301796,0.01931330535342841,0.0,0.054421768707482984,0.006896551724137991,-0.008620165757847627,0.01760562586534705,-0.0046948132042637335,0.05172386875332915,0.008928026471819188,1.2879875010508517e-16,0.0,0.0,-0.031746031746031786,-0.0028255261371350595,0.009433382839607558,0.0,0.03743315508021397,0.0,-0.003649432681151823,-0.057143635284237285,0.0040983606557376765,0.017441596088396467,0.0,-0.019998703002929663,0.013888843495170907,0.026086954791063682,0.006779661016949188,-0.009259259259259299,-0.013334136284068763
1990-03-09,0.004716721027461457,0.0034011659168060645,0.015384615384615361,-0.008456723865832438,0.014084507042253521,-0.013071895424836676,0.010238697405881375,-0.021739390036039887,0.006993116568843306,-0.009523764149864732,-0.01639296283825565,0.013275761305958627,-0.014925148790307898,0.0,0.0,0.04918032786885246,-0.0028326570293758374,0.012500000000000058,-0.016304285460925255,-0.005208333333333441,0.0,0.003677278731694366,-0.015150576706987084,0.0,0.011560350042175012,-0.013888041178385397,0.0,0.006896529339259042,0.008474446411491848,-0.01677852348993292,-0.004672897196261761,-0.013512688714104751
