Date,MC,SU,AIR,SAN,TTE,EL,DG,BN,ORA,EDEN
2014-04,-0.013843692302899679,0.04138901207661086,-0.004327862488489913,0.014337219030631655,-0.004502379493701912,0.022463732648059294,0.01376214806562573,-0.015549096064758898,-0.03780574321921176,0.039973962243929975
2014-05,0.1821245609396394,0.004014522790986257,-0.06451176057271343,0.0010001368730462297,-0.019814172402926364,0.05082575513461167,-0.0315480119235532,0.01217396276915352,0.06980401292929937,-0.00928236510965917
2014-06,0.08214522209337562,0.08827583783285665,0.18348815201964977,0.03271026832677006,0.006682872874921956,-0.021193181799624494,-0.0216770774217353,0.03776252324952773,-0.010607670625212458,-0.08335749596440441
2014-07,0.0029953150217601,0.00972347201816679,0.012316197956963341,0.014328023540211688,-0.08389078779355147,-0.006962458864644732,0.011658252758013453,0.009469698748895463,-0.0948226812944605,-0.007590312083142697
2014-08,-0.0072123153005376524,-0.018636159506719298,0.010074783787464205,-0.04019222461261809,0.017614549959239088,0.02859721696039848,0.0438326980133752,0.0606344889292677,0.06988851726017097,0.046972161356945534
2014-09,-0.048268252685202344,-0.06323739455552019,-0.0518076928352263,-0.026802713030248226,0.043557945966987685,-0.010301263763543705,-0.021463924564090055,-0.053459892711613756,-0.03077882665175175,0.0344376242804131
2014-10,-0.05489665625538611,-0.017460219050920465,0.08126997084456664,-0.043187650941959595,0.003118598747810885,0.002009369171989592,0.0027293598362629814,0.09401607011328063,0.10684912778693455,0.04266406006228865
2014-11,-0.032743997136205426,-0.030223579003601078,-0.03847336784222022,-0.026091606444494733,0.038736178281540065,0.01582723203074226,0.037865817708396865,0.00018619087209607575,0.0014173779493427607,0.062359736207140526
2014-12,0.0512167472880877,0.049217877636623775,0.08646321657726759,-0.01862600577475979,-0.02448494086028215,0.02438572108724814,0.0338965040324931,-0.004130349431954754,0.006786327533699082,0.0004479147440538062
2015-01,-0.07488195590885525,-0.011791290434359185,-0.01102606096596721,-0.11539152173516641,0.01834655063732359,-0.04191397046484291,-0.015863172079842034,0.02905419479802171,-0.03793318224184253,-0.009473332073229535
2015-02,0.11134305703490854,0.026958804051910826,0.03348695103250481,0.12060735295062325,0.09282230037770094,0.14654108075633404,0.045420523421748106,0.04437928877586797,0.23843796644499024,0.07535873552903999
2015-03,-0.05761392714512765,0.012976519121627969,0.06184129131200384,0.04658186343996811,-0.01539266336039358,-0.005073813666038778,0.008528480259961372,0.0424400818538693,0.15713126922586246,-0.010084700598042524
2015-04,-0.002788770582789164,0.0797917936176738,-0.027853967340271478,0.026491409624528003,0.009381916606620518,-0.03423452576459983,-0.046695887240947774,0.019287130850442282,-0.02045967339125701,0.010081596405241132
2015-05,0.054521940166083076,-0.07454745672523438,-0.03955085184977237,0.0007611337404470074,-0.013550178090434404,0.018381803444947255,-0.0297913554670399,-0.02586610203466065,0.005609939294467482,-0.00795579767451267
2015-06,0.04813219787785459,-0.03165494224904547,0.06915619505017619,-0.021900039045278746,0.009232523681157578,-0.02287482990131326,-0.0077527335684639,-0.019111224520518586,0.004478562375713595,0.009457375103609634
2015-07,-0.04250211572957771,0.04198682650797579,-0.19106226167695553,-0.02554633155255207,-0.0703793968026258,-0.0004899301798463111,-0.007676131622934578,-0.010463096876992385,0.030317863725718902,-0.020934271121118782
2015-08,-0.058842392938146096,0.10376031085124411,-0.08467804767276677,-0.059691085643999796,-0.0953540673500123,-0.06539697980065559,-0.0010589686675577992,-0.07931795500077571,-0.09661176793494809,-0.03994140940374419
2015-09,-0.060386733625516956,-0.0032055846423829333,-0.20526246850725471,-0.054123519818384994,-0.0506974555294833,0.00895102256686949,-0.014412849018003129,0.004626820999897642,-0.010136770995516017,-0.0200401107504496
2015-10,0.13629052686539808,0.11955979271349167,0.18656123610497077,0.07756718587576797,0.05271039514338713,-0.019521745854521416,-0.07806209349932025,0.06625959744398119,0.1399500023101694,0.034179531399390894
2015-11,-0.0021406005268374837,0.018891672480601803,0.11289955939837032,-0.04496373002460323,0.04233013294909011,-0.00114158116002215,-0.017914697740213342,-0.017529028031846694,0.03753522053114813,0.008613539843866383
2015-12,0.02627521140781091,0.022114748196829855,0.08308659001432978,-0.07440343317644532,-0.11198212548707334,0.04119657215502008,0.09759011320709643,-0.07036342361645155,0.03935152344209112,-0.037793694201011266
2016-01,-0.10158094306708408,-0.08152864727581263,-0.16674693008524324,-0.1062940780925933,-0.0347392184170081,-0.03914192046147837,0.05317544364666944,-0.031179713591383773,0.027633775955019795,-0.008376222789567251
2016-02,0.026693516667643895,0.058517428249850637,0.020802724601295147,-0.036578721716205284,0.10202255981337119,0.12981845792810237,0.0033506836102313122,0.03938854912371632,0.17466986198001017,0.042390043895926884
2016-03,0.15103438925846144,0.1860996105214474,0.17494450052552746,0.040088131520487964,0.09214787410811068,0.042701481291527656,0.1135214898398492,0.13660587502313035,0.15376167461372153,0.08509068827814659
