Date,ADS.DE,ALV.DE,BAS.DE,BAYN.DE,BMW.DE,CBK.DE,CON.DE,DBK.DE,DTE.DE,MBG.DE,MUV2.DE,RWE.DE,SAP.DE,SIE.DE
1998-06,-0.05013121902080856,0.01088247641288349,0.0095314438894066,0.03250304812145611,0.010159133122910793,-0.032026798636875686,-0.036095678192780714,0.013102080472623585,0.008561808950501605,0.01811483038238734,-0.003252836612570378,-0.048872718000545365,0.027625566614563477,-0.0527421223979309
1998-07,-0.2096783063049955,0.030885845810664055,-0.07848580375274668,-0.12993338789876457,-0.05250847058365885,-0.03350881316595487,-0.04345870759742465,-0.10013805801832706,0.1272853534398704,-0.06070676057444595,-0.06534267398340657,-0.09316413837504924,0.05256233672726262,0.26786415800540925
1998-08,-0.21348878000632038,-0.133977120661271,-0.16952121163536188,-0.19925642105188823,-0.14910603987651128,-0.2582428383558795,-0.21615745840933076,-0.1670004993292387,-0.109813268836911,-0.11625688082827544,-0.1420732678328473,-0.09988150837785463,-0.1234204780183588,-0.06975196681858337
1998-09,-0.21886282400947127,-0.04625461801946427,-0.2093907822196154,-0.052304958538217934,-0.12411802592122,-0.21767144834808702,-0.21636863207651383,-0.13857274125815505,0.11646735943069274,-0.21190934605378386,-0.0324226763144132,-0.044112853233581155,-0.11416492240500016,-0.2020884996387255
1998-10,-0.03226691196028739,-0.12871894847944637,-0.03162263850229158,-0.07139053275503936,0.11325594197760377,0.032396551555557596,-0.12564720141378727,0.037358162707625445,-0.06964579313805229,-0.1677542268031558,-0.0414162123452417,0.16721356791550482,-0.15682515358577367,-0.027123360865666923
1998-11,-0.08363952751207991,-0.03387861194407805,-0.19338104032113215,-0.04499478527687836,-0.04428744883745504,-0.08722855668956016,-0.17204262916822105,-0.10122881960917028,0.046368739488794414,0.12194625797664471,-0.08129923966323618,0.010041109343285615,-0.02496749163410505,0.13562948324331928
1998-12,0.2107153785560111,0.1708582327421331,0.05366028555380879,-0.0023456515285895144,0.2252061902569666,0.030913674155002426,0.1584582442027987,0.0607977467009222,0.3206945509136513,0.10188752826265676,0.06409680996957987,0.05627855937356344,0.14105940943388512,-0.05087822176187398
1999-01,-0.14572550767683104,0.005781273773495992,-0.09232219700860528,-0.052930194185156945,0.03927086839343573,-0.061994386737392236,0.0007834712147478185,0.0502346477071681,0.47005475998880275,0.043307319327172814,-0.04874732897377428,-0.053788080383716616,-0.16599085851657447,0.10499731418891586
1999-02,0.08414671595753515,-0.2408697869993541,-0.03270253743579641,-0.1308388888720948,0.07554660173604079,-0.11180787595907812,-0.00922670297566406,-0.0597081114326216,-0.021627433004549484,-0.06509571243135742,-0.18505469999410573,-0.08590174846736542,-0.019980702167233598,-0.13243507897839865
1999-03,-0.04125955313495218,-0.21146560326117622,-0.0836683640914622,-0.1147886243720972,-0.09560538896889816,-0.044671220517679626,-0.2755535086230256,-0.17618507048735813,-0.19712796988302178,-0.1856611144488889,-0.2613777820058033,-0.19183288887633052,-0.20761540247930763,-0.07430361982074501
1999-04,-0.09363725179642951,0.025361690975671165,0.315258644655657,0.05563625608978303,0.057534383105304156,0.08739158547007717,-0.06828274085006694,0.026561221293643904,-0.1111110050642722,0.07787192053568946,-0.06011657813797815,-0.007898606703916998,-0.0031743667231236834,0.06539650221902468
1999-05,-0.02753505527562351,-0.044085899753633626,0.027842808952485146,0.06892938202638714,0.02235808527314672,0.08267962628501975,-0.0755860144059495,-0.002959766579077238,-0.04392497786294175,0.024134964518367098,-0.11277397980654344,-0.030438840224520206,0.00951751335173656,0.010314520828075933
1999-06,0.019542413209782502,-0.07507442956495157,-0.0054402326391935615,-0.03387806254349298,-0.06740737893652213,-0.043197133854385845,-0.08870786125532344,-0.03844137166409923,-0.01960265586208933,-0.02977775846648696,-0.04802060983811403,-0.04801925497796507,-0.044219514490501516,-0.06161749556883321
1999-07,-0.05288322143543359,-0.03791741275433142,0.016023044536857014,-0.030813715120520304,-0.049426656183479335,0.035184788222102734,-0.11443118893282524,-0.04219495703219227,-0.025927856513513096,-0.037094782010137835,0.006209607537706005,-0.07283789129200194,0.0909507273620157,-0.06859495103596307
1999-08,-0.025662299515034404,-0.010742700499475118,0.044610183524056324,0.0465600267030036,-0.06397881140737324,-0.01581421651248285,-0.0837427263429085,-0.03546429562949391,0.020791338961574358,-0.03302833265410756,-0.08209506309927136,-0.048123786212354115,0.031251495538159375,-0.006492536659445573
1999-09,-0.048560003831748244,-0.014893775667012013,0.015932212378815667,-0.0649480077539046,-0.051535895823959066,0.0034056760806635083,-0.06045404051012433,-0.011340182118471808,0.05509930875955082,-0.022142762192139443,-0.03615657033272922,-0.050747107051574585,-0.003214602102145295,-0.01534251460124198
1999-10,0.031146248106704612,0.04483420238429822,-0.008265324207432664,-0.01895067106002581,-0.00469352045535866,0.011414650517806829,-0.054791136808147664,0.030285509354396025,0.0726319561772895,-0.007188007969976421,0.03451802190985887,-0.06937880333380023,0.1656481908429727,-0.018792598288515098
