Date,AAPL,WMT,JPM,PG,JNJ,HD,KO,MRK,CVX,MCD,IBM,AXP,VZ,CAT,AMGN,DIS,HON,NKE,INTC,BA,MMM,TRV
1991-01,0.2996308978707532,0.07931531522194377,-0.02290502282195036,-0.09679753651802667,0.03649564275021412,0.13009335132789282,0.013621760984352084,0.025540964798774227,0.026315389566199044,-0.041222022591161735,0.08200083170088535,0.021183346896100998,-0.07914093347307671,0.07313614560117107,0.13552184905120862,0.043647976513407113,0.0437163881330667,0.17325221502563343,0.2597365883020497,0.12316423776706083,-0.040504252458944644,0.05030035736508367
1991-02,0.04270564805851951,0.02867429918260801,0.06289114133234994,0.025960161759700173,0.09098260773618437,0.11472380597144727,0.07669681785924339,0.1344729490042987,0.07369312303509416,0.05628713688088819,0.026344696772683564,-0.02791670681330047,0.014852532071677424,0.08697870467262299,0.3036228380374516,0.1420361194616875,0.06116344784939249,0.0051864454575531556,0.06768576607666152,0.003028104864727482,0.07215846295906798,0.006444919102422875
1991-03,0.17486609001320605,0.09488113312351378,0.014782148405452243,0.05564377800467708,0.16976279025100957,0.03508859378451968,0.021380039758789302,0.04985432912533184,-0.021307052805601755,0.06603439908568973,-0.0616497553578999,0.16820538478487904,0.010539549033163927,-0.12064303200432155,0.15035257426230253,-0.028699667320220845,-0.007889468129879599,-0.015178887218144517,0.03708442047253069,-0.010586512186059596,0.008460925264933958,0.0359909571970939
1991-04,-0.08306906908323702,0.027589255502222063,0.06874981232442595,0.0025611933491855626,-0.022771708332448997,-0.011201766353447894,-0.019201079906901654,0.020341243257205967,0.025379592817785793,-0.03579711063308027,-0.11282602931505446,-0.1502505453059633,-0.014285774406292162,0.0023233422503754616,-0.06331224529255901,-0.030665262261069567,-0.00037823733404402027,0.021224513858201635,0.005682815147412666,-0.016548376129243134,0.01142086644413921,-0.003257207164232262
1991-05,-0.09703231195815257,0.007782531866562821,-0.027957874577591336,-0.004658527837540046,-0.0509878955180747,0.1328296990927598,0.08037405725898089,0.10623074420296702,-0.06688544785284764,-0.012216988177928883,0.04616376013803825,-0.039844288871248905,-0.03498334259116232,0.05377127261607763,-0.039609774529540794,-0.006132090978126291,0.034818623717157146,-0.15829690071949992,0.09525166038638669,0.06827784350177454,0.029666083150072794,-0.10494970571831241
1991-06,-0.07795722557766709,0.02041380575535101,0.057334838013347135,-0.09002899103013393,-0.06329179327117176,0.05073991200053065,-0.050258687877773774,0.002280312325785928,-0.024167436082489818,-0.00997529135303168,-0.04998770494101087,-0.1254809426323289,0.05271606678390197,-0.022186128172554234,-0.053876010407514004,-0.04299232052637483,0.012156425939450636,-0.07379803500941119,-0.12102552361755302,-0.0493141410252766,0.0011527294966951088,-0.055954542013885326
1991-07,0.010716098976595409,0.07831023837755899,0.12201067638819332,0.045131960930191145,0.023296911633902746,0.049574296922404774,0.09137792988666137,0.11488160866576662,0.018425894720702614,0.0036066933066696235,-0.010751311989604485,-0.038828435300409095,-0.017076184377806173,-0.017805735443965846,0.18351668283639938,0.07433756020347612,0.23056152019452184,0.1922777416529793,0.020037745613076013,-0.003610196222435647,-0.08206087933007106,-0.03694648192155267
1991-08,0.1332842885486981,0.12324805958816963,0.03878422892019954,0.010690593205374663,0.034472887836575275,0.15359678566070598,0.07616452639694833,0.03358549115105569,-0.014030069595890747,-0.010933604756729873,-0.03551318585765912,0.02445664044770095,0.043852211262990645,-0.03332568356763519,0.08607369954892104,-0.008339305251340108,0.03759576251484813,0.14989729816069286,0.027403569457862615,0.047717540589550606,-0.005382115792179716,0.060646415618543004
1991-09,-0.06854716340576464,-0.04931048422190171,-0.05571592916632738,0.0028118383752492888,-0.061619176680626754,-0.02604444840049086,-0.015223777920970705,0.022560845454253336,-0.00028425984519140897,0.03758206718844699,0.05418643033896398,0.010211003474197395,-0.06373926486166319,-0.05294226301448445,-0.099174957900556,-0.036924484820698544,-0.03313447558084354,0.044693939453589016,-0.02692661896412559,0.01475192365757722,0.022709496525906717,-0.05602954913457439
1991-10,-0.1086255544743997,-0.003203385397055559,0.03648231175598164,-0.019327307643769255,0.06344418642756418,0.011478801410063053,0.03494715215106675,0.06295615740085142,0.011842716989887122,-0.04526669382873657,-0.046240638115158994,-0.18280399415488377,0.01533398383235439,0.05516169188067277,0.03538744986506702,0.028345927936382662,0.14815455367443203,0.02288265988983041,-0.13034734967614361,-0.01719690671054234,-0.00014436690822777266,0.0013873045610693455
1991-11,-0.030109479789490926,0.04519660687167527,-0.15478896203802472,-0.028377161025698722,0.0409280482802712,0.028643483540171464,0.037120257618635896,0.042387197594711275,-0.07383382146186812,-0.04546768942090827,-0.065519493051049,0.006268070876371507,-0.03458186307100658,-0.09176252455894209,-0.011125177643052254,-0.08560784918840152,-0.08550776058950145,0.03998758787711193,-0.09026998380455653,-0.08042174077691189,-0.036204111682329336,0.03283425539759103
1991-12,0.05882293206678752,0.172780329651931,0.010771805565752303,0.14921749019757832,0.18478084249397084,0.09800631776729414,0.1353553051956772,0.1615160600205931,0.0493195420516199,0.11381461068249187,-0.04854090916576043,0.07702189160578342,0.04194397529355644,0.05015137728513525,0.29401377986111593,0.08536512492355482,0.07657081529317294,0.15161435688208605,0.21616919247851202,0.05752590103221127,0.1058755136206003,0.052445750934661396
1992-01,0.07086232459428624,-0.02936871732221835,0.42167728136892974,0.16739469475648275,-0.019019021054912932,-0.03340299788726775,-0.027768219677934584,-0.0009910517844570969,-0.07675812016140617,0.2468935696926701,-0.0028013166834273836,0.012048018355586046,-0.005335212055666631,0.07010367618604942,0.03323888181383827,0.14480584319076756,0.14228596250872563,0.0008856129121248685,0.23261059364981038,0.04522935696662643,-0.007656957732154448,0.011521434496635681
1992-02,0.0027576971094856644,-0.00295295206719445,0.19371263358275803,0.009401316524857343,-0.0015392655668843857,0.02252018156203647,0.048131967356278664,-0.03335694086174521,0.0007158090543551992,0.03451978745559893,-0.041617120412262995,0.04132940108487992,-0.0381729788187381,0.03888449827228265,-0.12500358498869515,0.12264471837949628,0.06215870897425043,-0.013281386072732363,0.04517602628336457,-0.09590581840446366,0.04437603365530807,-0.0036894267139049026
1992-03,-0.15707199538525923,-0.06380632751742536,-0.06028209189988143,0.0012513666677929735,-0.07022672951636344,-0.019115232447964297,-0.0015053155353789856,-0.0753113020350557,0.04697972008482687,-0.04214768502657892,-0.02605863055098179,0.046871883045308364,-0.0490385772131421,0.03557253357268127,-0.03674275284219344,-0.014704944779693207,-0.051257730475429586,-0.0654902524626034,-0.12834604648339837,-0.0565235888503205,-0.008046399515053464,-0.012032585164197668
1992-04,0.05488857996046894,0.00011561986468689163,0.11608736978341044,-0.0017739332786024865,-0.014473047174568135,-0.06712304650052571,0.019938346168970552,-0.020268062446506495,0.06753751959621274,0.07379602540521171,0.02871501537545642,0.0003841691689471348,0.05400481674429548,0.09050698271882324,-0.05029242499022313,-0.017931282177107665,0.10661782541260703,-0.06981350336870054,-0.0037823772536485687,-0.011508743396611815,0.07276797650405685,-0.06279724094060452
1992-05,-0.04638344640692677,-0.009619689219189789,0.004697858822859063,0.026726117717530574,0.009225976090418904,0.07692838748023881,0.034319198372597656,0.047557951764574655,-0.031067773039559873,0.06740773146793451,-0.013552788975147502,-0.011268117996810215,-0.01940086719952948,0.06050400520979002,0.033292453976349334,0.021069959632513274,-0.03577204638073734,-0.07449882981676717,-0.07257179587350977,-0.01144579720028524,0.022785584705161985,0.016376534233035082
1992-06,-0.1893731690936469,0.018827524215870174,-0.02631783303251278,-0.061528616174806254,-0.035520986123069434,-0.07492429080552634,-0.09099693784476393,-0.020126266644850413,-0.08204723256080244,-0.019261144553732193,0.06620564240891426,0.011414322888759565,0.03485149148151354,-0.1171755369655344,0.01271753259164179,-0.032972304927596646,-0.10977503984089648,0.05260847688042029,0.03575744745872064,-0.08835437008811621,0.0011384043837692043,0.13986876763559358
1992-07,0.0464736956938605,0.04666444284580005,-0.1075776521010211,0.11883162841183624,0.12571277544853707,0.08701746450188513,0.037290492894394005,0.07552471949454792,0.08503957469075078,-0.01444800411186409,0.004557197399036773,-0.0063555637857819645,0.07297088964934981,0.02922210047093233,0.04254897256691792,-2.3703390207580027e-05,-0.02865705443525368,0.2096420915653942,0.05116086880177803,-0.0031548221458353285,0.05341484676111582,-0.028082489860315748
1992-08,0.0538648459402245,0.0047092653027480825,-0.07207879922660441,-0.07492434481478769,0.023216241809098186,-0.0022756971599760274,0.0269004847779815,-0.060094936903533056,0.03922807007742596,-0.05648695696558921,-0.0745948686831075,-0.09671688841700925,0.023789545978812124,-0.09904963325584351,-0.058445042753237274,-0.031507827922936035,-0.0722632207449834,0.0449264981452265,-0.029113538764053804,-0.05629297749942431,0.004946172508743684,-0.04856485885569803
1992-09,-0.02374656524339409,0.004285117114758345,-0.02317816082637691,0.02078627341992111,0.01673710900223613,0.022930097171902374,-0.035727149806950534,-0.07103212543453237,0.023957369461435316,0.025446480258425764,-0.026858532411306823,0.05959481763057417,0.02608160013067819,0.03997764686423277,-0.011766236854772379,0.043325158688746444,-0.04166638535206431,0.15525100325012095,0.13450938795886627,-0.010404795387203247,0.04691050050508312,0.05593896666872997
1992-10,0.10860835507326853,0.019131344418930003,0.030671605740364788,0.05248606823857965,0.03227055706830403,0.03858532556598421,-0.00016184859648022998,-0.021836417292306433,-0.043635311755774196,0.010270809912349738,-0.12630496136506508,-0.06945819564830723,-0.02098640550084943,0.0069950747208164885,0.08202447312408992,0.07429357871329383,0.038960979199481965,-0.015670923255785042,0.01531783256428906,-0.003636182245989459,-0.007419624582433915,-0.060648442773661076
1992-11,0.09474532177737607,0.022194481610757467,0.008071562416064078,0.048149069045209936,-0.004137876374977844,0.045337506859752276,-0.012569575811573315,-0.005178414741720066,-0.038770287301725416,0.04039056831071325,-0.01091305943405765,0.027662281139962375,-0.026251722419596148,0.07106115868445266,0.14550232209558556,0.06476704554372811,0.017918609309820144,0.08147323131867731,0.061343971322788404,-0.02114651563039282,-0.02405821783987142,0.03362954480262954
1992-12,0.06676533784877302,0.013854567280667739,0.012196214465425253,-0.03230332991274941,-0.014527326156444842,0.08756403485972117,0.04728773584905658,-0.028505488226600206,0.014701269507440764,-0.005496758998535965,-0.1680841661353776,0.053747965430772995,0.07874253249338162,-0.04483129951918262,-0.029441243095023894,0.008450414724104927,0.00935268515444668,-0.04071767514848478,0.1668326474906756,0.1302384390142947,-0.0013205881952162298,0.03349885801882871
1993-01,0.06486089094347748,-0.01805324891714353,-0.017020273958377408,-0.09068802556968662,-0.16215627751558262,-0.07549430211956211,-0.006303373869737297,-0.09947251943693877,0.05027745208208932,-0.020427755250586346,-0.14118772726919038,0.025256784586152242,0.01731992188386122,0.04146773289901127,-0.10047345967628396,0.019612717121670016,-0.05768396391431736,-0.05107813887064135,0.19475175529781016,-0.07279363509406647,-0.00374735633508243,0.0048101106150692605
1993-02,-0.0771607776672776,-0.008134692235765394,-0.047765367516728365,0.024542869159663437,-0.08829113353236479,-0.07651001072657296,-0.0001962371993331731,-0.04177603511133392,0.051462444733701276,0.022557472330725244,0.015847831762853724,-0.03982726894911108,0.07514359338879294,0.0417971482608627,-0.22622683461330073,-0.011745112138552114,0.11435605318378322,-0.02430397052047103,0.0010950967375799358,-0.024822695035461,0.04189422667259394,-0.019864298837204523
1993-03,-0.005106512472544378,-0.05290611689063174,-0.01629324410589623,-0.013153749289738219,-0.01468710015979244,-0.027691579090855862,0.01180851795789184,-0.0018435013489820186,0.07949889239435728,0.052191780218256864,-0.07290588083693599,0.10713448256062297,0.049363153163211014,0.02824043708494047,-0.19677555641798158,0.002808775395683176,0.0002311418300272777,0.01128126065811055,-0.05902319747995395,0.014558395341313483,0.02695151666822099,0.018032909908554256
1993-04,0.029218113665433216,-0.1569379977103089,-0.11975601824430035,-0.009536016491750492,-0.043146619191768085,-0.14370242544872802,-0.05628061590724592,0.009508794151358982,0.03921612347163314,-0.09960227281568862,-0.07994475241016243,0.02352131829615729,-0.03040365997699308,0.11437059738882646,0.06378700117175005,-0.07900280471484761,-0.07627862690023057,-0.12302824211836992,-0.09182727563369138,0.07850023730422404,0.020458105017051153,-0.021593973682782746
1993-05,0.1806401925859701,0.01732131815721218,0.009454476127582738,0.04923235579452067,0.034032791608852295,0.08438786735547144,0.06364721434598594,-0.002966952611064539,0.021691204730294726,0.010772545730361125,0.10544370318077853,0.08335461431630295,0.07573307904031973,0.02495552541248245,-0.08425545939836994,0.08219897162988465,-0.011799781987332949,0.05493206144907264,0.09414698876013196,0.042681936322287194,0.020051096210499154,0.01395316330419817
1993-06,-0.21180730331364758,-0.04152740909860565,0.028498980175529168,0.03404518252644023,0.012866172783270367,-0.04351018971682268,0.026756077795959603,-0.036551828911810066,0.004239284933785629,-0.0302820762499852,-0.0927677924548574,0.1084584626511717,0.12495909672081087,0.05355270413854204,-0.054847710655306456,-0.08482024836516118,-0.024369323317722964,-0.22401124283513768,-0.052402055056447114,-0.06935496539466882,-0.07291851182512896,-0.0014591235868524973
1993-07,-0.15070299669882684,-0.04283764335999962,-0.03378850600060967,-0.07791671827479799,-0.07681702231085907,-0.01720101769242205,-0.002979412245264903,-0.08762915677894335,0.023335926768413933,0.06970987113006405,-0.15169062554123297,0.07141385706170007,0.00640933425367118,0.024748937197464276,0.00027356732889153966,-0.09765789430834701,0.048071599939024795,-0.017583925996242374,-0.07418107310591483,0.0573387145665711,-0.032360841264074514,0.06929620586381599
1993-08,-0.14940888990679638,0.00011573614411827584,-0.07023065505883522,-0.01905131631401582,0.12604848951071143,-0.07873546951489122,0.008729405169799646,-0.011527766736968731,0.05331985659849335,0.07051634316451148,-0.0072893665936736825,-0.0074376616769481025,0.0570646569456363,0.056451627918158005,0.07380494799284348,0.04604955685928573,0.03374220681702168,-0.04842009533479623,0.20934263274657802,0.012633417517481075,0.02600417063176414,0.06712637101652724
1993-09,-0.07083717111576604,-0.028687617487142384,0.09467410082873817,-0.0290047946913517,0.018200163990226077,-0.10201686925115422,-0.02036351748937561,-0.039029148694528594,0.04100977307453893,0.005878409243043776,-0.09723368979358193,0.12454269100316546,0.0056136420077722345,-0.0352221114049888,0.06078430221422843,-0.035132852339676945,-0.026758259305656847,-0.07373271909876593,0.10643772976093639,-0.03165177927727647,-0.061705123245395434,0.026053565016280714
1993-10,0.10847023498063356,0.04214887299022973,-0.1629770067982475,0.11219153319622895,0.047075644399791845,-0.028613022483743124,0.014300762377806336,-0.003974747550060087,-0.02187782471632194,0.07728914201026452,0.05624400429365462,-0.12262058704062127,-0.035207999476998666,0.1447319494902274,0.10888367093583122,0.10800658830058821,-0.04922161565823925,0.05491189226445399,-0.09401021931730247,-0.009759047654017519,-0.012958454828143397,0.009223399422110177
1993-11,0.08037210933547469,0.07574336365061488,-0.10053252158316904,0.03722287256125151,0.06593596419851734,0.03069915612296108,-0.031829105145312585,0.05292365409311774,-0.084060726593043,-0.022628079283739364,0.05756475643837208,-0.09497076425808577,-0.05628286845699469,-0.05629573653295477,-0.011224169832395568,-0.06102280125680883,-0.032565483317736434,-0.00027027978284159266,-0.11184885933203444,0.04167661829195005,0.048003361973505514,-0.066544386927107
1993-12,-0.054429768963355246,-0.07675276209978972,0.0062753607764187815,0.004480144756757376,0.053026941277547424,-0.061645752730257776,0.044129756174708164,-0.05389450478290355,-0.03954096443780051,-0.040170861390925336,0.017053010305536943,-0.06879117987106668,-0.030542210382339105,0.03040928819858073,0.026024852716345425,0.03381042622336727,0.09407330483330105,-0.012678242580349008,0.07998964807393247,0.09794591262866122,-0.0036182813512459677,0.022710930949250623
1994-01,0.03477901642954821,0.009919594606305166,-0.07876089274286466,0.058329653449525856,-0.028602458060582436,-0.06548560308743738,-0.0620235983632439,0.039833116441369595,0.0764235041384565,0.057353621894288574,-0.054597870539309305,0.07525530574766996,-0.05955245607222169,0.11270516624626102,-0.046517799997498305,0.10477529040485548,-0.008016548615913393,0.06823290308876619,0.10531023802554415,0.002524885800642733,0.02042271235993725,-0.01830769734347372
1994-02,0.1139568961250477,1.9430943163564625e-05,-0.09747649073712034,-0.015237138146120845,-0.015950771319687945,0.07168535043382951,0.03971905371192116,-0.13412515095364144,-0.05959191981447114,-0.03424406511417518,-0.11458554852665416,-0.07879660330662268,-0.06432211955760599,0.043093565417156476,-0.07059564762533192,0.0021148597056032266,-0.05194082258161988,0.04550056818419814,0.06816851945415588,0.04313485393610839,-0.031262609735134665,-0.07022877197980146
1994-03,-0.10632951096002367,-0.07532376076043192,-0.03052169038900464,-0.05162463522684441,-0.05042949976181949,-0.02081507325475123,-0.04980893983826534,-0.0927098506726081,-0.032354894925267684,-0.046760798516111216,0.04079052063735312,-0.08385297859771587,-0.05925703336167868,0.053545501161964965,-0.148847222946342,-0.10860394876312805,-0.09930031652659882,0.005173355597907392,-0.03145189222619574,-0.05318580826629676,-0.06090763600556444,-0.07669891362385765
1994-04,-0.14104939517710818,-0.02356782411846398,-0.04436159979035224,0.11754920726275138,0.07960256624974324,-0.008887272520868902,0.0245695692942564,0.05182137209304773,0.024866921679168492,0.062432213271009944,0.021609341964174026,0.13898109593448432,0.026989992050297174,-0.04032911849005135,0.04396505591450457,-0.021496030486009,-0.07798828861427781,0.029793183279533664,-0.08689452908843717,-0.016892503970648728,-0.0509160323978989,0.027713895403628265
1994-05,-0.05705988789693662,-0.05056690194974593,0.0216461637963698,0.04587397517992047,0.08809685512138027,0.05312762767891035,-0.02389475197475681,0.03414225524489849,0.008318978484794565,0.028422178598833173,0.0858623558908561,0.07387129830058153,0.010957594128074745,-0.020952071177947645,0.2208472895549381,0.026103833556805737,0.02284971851714998,0.09726675808980392,0.03377470651270535,0.0049726859931460725,0.08024806863951958,-0.022441051112519737
1994-06,-0.011203779750369508,-0.054332297249597254,0.01607227531622089,-0.036417222143585504,-0.03350208235875852,-0.07193851068805361,0.037329027355623094,-0.04030773895932037,0.008961726533995781,-0.058944682929300815,-0.03099552189093592,-0.0517540487369588,0.027957611108393583,-0.04669540754918413,-0.09449938458305365,-0.04311042887765915,-0.054788269928872466,0.012846653877179889,-0.04308923871052048,0.003928695551271979,-0.0195918388147276,0.012914839846779066
1994-07,0.19102122799525167,-0.015054793302454345,-0.009581981296391807,0.05659820583603812,0.08734837954909705,-0.037447653779706915,0.08231707317073171,0.004057040043928553,0.07540687550736373,-0.0903683252212902,-0.0367360313884043,0.04398008562438216,0.015829382674606086,0.07484767950625622,0.11581678564440448,0.008892388685862384,0.11190649944538268,0.0002471131691190687,0.01003761479482463,-0.03413576643464852,0.02677504297642653,0.033062942564447285
1994-08,0.1465590341079726,-0.06915024518736458,-0.0032031577299433773,0.05438226251808556,0.07185282427311507,0.03696195235692471,0.02535592561336908,0.13862316539682837,-0.0672833093306176,-0.02664129328498079,0.10783850293938947,0.09125814679477452,-0.03791998714310624,0.06106102228011383,0.1342060660032358,-0.012222304546059973,-0.01758392495783056,0.038213909832514235,0.1528240711150311,0.02521774186273339,0.028278622531065976,-0.03735568028126415
1994-09,-0.011839219589547404,-0.0746561666636081,-0.0815303145584858,0.01892929881057486,0.05586533443019452,-0.048862556738837014,0.059688778204561,0.08638108389590839,-0.0353419167881022,-0.07982663847925636,0.05845027871531162,0.09620565969007354,-0.01627093346721344,-0.06871719910616958,0.04877784343504898,-0.06335358494679859,-0.10184468212087507,-0.07582317434614519,-0.03562572034070434,-0.04431861467303288,0.00915335778467051,-0.06365380384186364
1994-10,0.22223137439016857,-0.04144609419742953,0.06056927879903652,0.03536521581223157,0.021587717511817407,0.07039390588379596,0.020391486833140196,0.04274662004350257,0.08450577872820979,0.09900521261943715,0.08657690238281569,-0.028965240446396555,-0.024030199633168957,0.06313594085698657,0.032869621138740125,0.019272065081939366,-0.028805995466012767,0.05106094830142667,-0.03843782049588472,0.014417166884525604,0.004326261774006401,0.08042302263723364
1994-11,-0.1228228126069354,-0.051656356012822716,-0.04573697130769355,0.018270732613240935,-0.02709458252287736,-0.0201718101285821,0.0026305632530224652,0.009655939972164497,-0.050472178807755445,-0.04233834858186091,-0.06320212260659658,-0.019769692016738998,-0.06353285194705062,-0.11242664184289021,0.05961918861881756,0.0627500536500742,-0.01686096330667377,0.02568195158652972,0.0008716289363947278,0.011202982075437577,-0.05715395441112916,-0.06483614162142994
1994-12,0.0360987988153943,-0.1020536418274618,-0.049960944300024845,0.0021855509183133053,0.04559366164271843,-0.0022815098115650666,-0.002538611220447615,0.05473279086811068,-0.014447134638756834,0.09182768186445153,0.04673156162250564,0.00018844232557077502,0.002386615567716355,0.02739598878018538,-0.008837036613247714,0.046031184626532294,0.06222126857231576,0.17591880791877998,-0.0022016953685212778,0.04161483573091159,0.06168056614820046,0.12300366142179035
1995-01,-0.003986252029272009,0.005847042905728367,0.09094539116095206,0.056765038788958555,0.12172203045243984,0.029399622855531236,0.016806098968908195,0.12392343204552282,0.03884823366259197,0.0693578484325307,-0.008360806775078165,0.07672902588040412,0.12061801005793162,-0.038368129808857676,0.036720374025450295,0.06390413847804176,0.07477831405494437,-0.0032904616267315076,0.07960301729757327,-0.030468097640924275,-0.00980689133811629,0.06511234319350638
1995-02,-0.0369370985389256,0.010978494239400428,0.00046958716811543963,0.020982715583502308,-0.0279580134249631,0.009328931815308573,0.04264223504128493,0.07231723886463735,0.07303758312144747,0.04241584818590862,0.02429640161272467,0.03543522367862098,-0.05436398356468076,-1.487630476711026e-05,0.13360931497521128,0.04653987236715852,0.07244389994808498,-0.0070179360895294,0.13362805003260048,0.009023038178404308,0.01551885504445361,0.01292449871742622
1995-03,-0.11986700118558334,0.06768066623694842,-0.022391179194255224,0.009597213515926238,0.02458436188155535,0.006188986291421263,0.03573061503402923,0.08598559229315209,0.018581869510712445,0.060844276771042684,0.08318287228707419,0.026084782100730754,0.019020766475437347,0.0337285983864629,-0.024302450442161654,0.018017338510254676,0.0397649238971308,0.05329666814297596,0.0800083341076591,0.11535192448848204,0.0899992320898215,0.09173388747341635
1995-04,-0.05749991563043608,-0.0634560254390503,0.06170948768515551,0.017900690026744496,0.06421762611796561,-0.03112024691242572,0.028815255755149337,0.017784118101679954,-0.03793413479129471,0.03270449754988073,0.13697848765638276,-0.02484883220335532,0.01411251402754844,0.03293680717894578,0.05652113541102374,0.0302112320695682,-0.006430948723276745,-0.0019723427110364166,0.12800711376183813,0.02998065603252144,0.025156283604314045,-0.027477633846352947
