Date,0700.HK,0941.HK,0857.HK,0005.HK,0883.HK,2628.HK,0386.HK,1211.HK,2899.HK,0388.HK,2388.HK,0016.HK,0267.HK,0669.HK,0762.HK,0981.HK,0002.HK,0011.HK,0066.HK,0001.HK,1109.HK,0027.HK,1038.HK,0688.HK,0012.HK,0003.HK,0992.HK,0006.HK,0836.HK,0291.HK,0316.HK,1177.HK,0322.HK,1093.HK,2688.HK,2319.HK,0241.HK,0101.HK,1044.HK,0017.HK
2005-04,-0.07812074883178216,0.07574536751475706,-0.001200670081959169,0.04107976719593961,0.06750032521691796,0.03415187416194928,0.0478784018749781,-0.05809986536182898,-0.011197922963305592,-0.04057244541724363,0.02432930618812758,0.04194994819638999,0.0602999560530069,-0.003997434616762482,0.0827530879125215,0.052685018962586386,-0.015704828489722617,0.023872740367943235,0.05889208448409788,0.098967089304182,-0.13811214283181816,-0.2581477351315038,0.1898266209303347,-0.021434810742887056,-0.0009631176537622801,0.049607626359021995,-0.049088193040188126,-6.438079487159503e-05,0.13990555753004913,-0.003458551942786951,0.11285000999054277,0.19234770179138108,-0.07440470095143947,-0.17305629079826546,0.14475653261258936,-0.07308249888898644,-0.050197209576978936,-0.06786223328796774,0.12357812757393638,0.08403018178871233
2005-05,-0.0175403558920381,-0.01792547317456737,-0.023719673247525292,-0.023904500472888102,0.0013076158489562953,-0.019421155796549582,-0.018516695458136567,-0.2521711165145908,-0.12949009966409422,-0.007725654738776255,-0.023662944581118193,-0.04575400161475271,-0.04789222239733831,-0.06712715187569082,-0.031320205204509996,-0.04574088960957654,-0.039609001014025286,-0.014085358886597918,0.10329685710216809,-0.04422948753426579,-0.18929702215845975,-0.26037044246435626,0.026004355182415912,-0.11575218039150062,-0.07622248766562564,-0.04919669764402344,-0.058677938108497946,-0.014384339857277665,-0.01920769231708623,-0.1367032378900953,-0.13898105410166867,-0.03452062425868174,0.21688297715743288,0.00019948622586284673,0.14040225086261224,-0.08960107889392338,-0.35072096481329107,-0.1650740878470513,0.08991305063785564,-0.0920365824258563
2005-06,0.03414640366355543,0.021316910371515695,0.023588441270885413,0.036452947564490766,-0.007727509608625249,0.06911294979579476,0.14566106170370222,-0.06735422575601656,0.01190584450810966,0.020488988055554137,0.03499938146975683,0.05149621640828584,0.0698932377380471,0.10572575556395465,0.1978821026522413,0.14497320089038473,-0.03521952309027401,0.03367465033900761,0.041814157244697024,0.042070966618115116,-0.06586605204408262,-0.14130076708769004,0.007602360197738274,-0.0284764622093786,0.10771054513956972,0.0388107316980765,-0.061922339957323116,0.04966052774575225,-0.09937068116563769,0.07124592769240672,0.015187890582123009,-0.03187216142396791,-0.0005678807755911423,0.01303337787986644,0.1120710171796537,0.09306495849773784,0.031144395366620385,-0.022032407195752328,0.020496253124501953,0.15924517425498358
2005-07,0.01670763038881212,-0.002531228524098069,0.17020069515667308,0.017793001297537036,0.08792753313532478,0.08503346823584552,-0.03870511338318121,-0.06370377456828562,-0.07501578052193937,0.03851019474704814,0.020455406636037603,0.012449721105484151,-0.049868217709089876,-0.0616217860752687,-0.014698571459444792,-0.04180936134782115,-0.03424862998709327,0.0017492655023238252,-0.004619652543087296,0.044465908646996864,0.22441167795081304,-0.11601492783844328,0.05192426558797386,0.17676967429449691,0.007830122292315509,-0.009493354669750171,0.08654124657030256,0.02057430645117417,-0.07307257378783029,0.028975195989442093,0.04274326827962738,-0.25758542664403566,0.10983016341382097,-0.03229366369767583,0.20727756414883272,0.00875668635145282,-0.3060178700903815,0.05207056034546606,0.17072804085546261,0.02617218102443206
2005-08,0.023583960678432173,0.06205976386448883,-0.0864536605699582,-0.007863569650716891,-0.0005507590821801213,0.017263953970088765,-0.008239928399795052,-0.1232871730182195,0.095566877892015,-0.08895215037468787,-0.04296115981096462,0.015147040055170074,-0.06043130860024275,0.001301011043023268,-0.07977725735871195,-0.0707475778264173,-0.019536857035698005,0.0029561787778773093,-0.018310377100200358,0.02374666793734817,0.21873576176786524,0.12259664896514964,-0.008349950058800662,0.032852365320804794,-0.029108960665836195,-0.043063893433494135,0.09253464606331391,0.03003856884306454,-0.044641529370803464,-0.00741693791390863,-0.1665831612384975,0.054605067703023306,0.1562863375788385,-0.2418519300494526,-0.08155693606098102,-0.0010081706977277374,-0.2430514394775524,-0.011928841798545954,0.055764213861109975,-0.019847250552069512
2005-09,0.186704344040023,0.06247928041411538,0.01568377712700515,0.0024446884910631966,-0.12715541957380555,-0.016531203727582038,-0.035631654726558736,-0.10319603566512281,0.14137717227252905,0.014908667649469404,0.00030800703544144146,0.028347846480912056,-0.011427046944557503,0.03638907943840146,-0.023114877620325398,-0.13727189685698574,-0.033412756521030096,-0.00753127899280939,0.006491837836570806,0.013566499456050637,0.15905656718125938,-0.09746012496703811,0.07186568933761514,0.17635781782641755,-0.04318300226007493,0.0001769820842334716,0.06792788277816383,0.0011811555131088565,0.08348494061076363,-0.012385858488429442,-0.10938066075760401,0.06601171886064522,-0.017157986060666777,0.21480791098297897,0.10886976169621507,0.09417297149818167,-0.026778159939135893,-0.015935399930969745,0.22246966482168132,-0.023782072006045544
2005-10,-0.1915564120466263,-0.09696790985517119,-0.008801733902332758,-0.026399981564137916,-0.04250680374004492,-0.042030816409274904,-0.09468483249191334,-0.058552586217734424,-0.0771083338529082,0.026707194661413337,-0.07482973553790839,-0.03005059118912284,-0.06697539535755404,-0.11320190656320626,-0.025215128253865803,-0.18647346552051422,-0.11429960709828235,-0.025688565418525062,-0.07138233629288694,-0.08492867959251557,-0.048775401679224756,-0.1642146827464805,-0.0062761668998582995,0.041258919649827766,-0.09529499030520182,-0.006318189530573353,0.042705905399481416,-0.07997439762109546,-0.051107625742988445,-0.07031938466671646,-0.1672897157649502,0.040030167233929166,0.009475738570603926,-0.11672124312640264,0.018994254773741757,-0.05332584992036605,-0.2608244536340486,-0.08112243374931893,-0.0007003420326921096,-0.040413074668768256
2005-11,-0.21548228030557876,0.042624981509291865,0.0343607847965123,0.00401050331696635,-0.02356493044117134,0.03551486451337101,0.0176362334150976,-0.0073510467422443085,-0.06299476167485207,0.036533113158149805,-0.013365242082644986,-0.0054433486442466384,0.005011167666517422,0.04510893550076514,0.025070749471600446,0.15678367356656414,-0.04600137882326454,0.014834907129011064,0.030948483356923105,-0.02396639088723412,0.3292361591162254,-0.05857716573033983,0.006946869674738081,0.21379634732758018,-0.009721019416308912,0.0036490701597585995,-0.03186401524733741,-0.05514874069879974,0.01619338451026385,0.14063097423254386,-0.02886737197092678,-0.12324715773046463,0.1335255781295384,-0.062266879454170795,0.06073535285474152,0.023559735727714328,0.2193351627522664,0.027954424697042846,0.15789010080055668,0.03682109552088215
2005-12,0.06963635719076293,-0.03191823060753252,-0.015620055205471028,-0.019739828091415734,-0.02666833715844979,0.03855410090732628,0.10035872374988293,-0.04735764076419966,0.226713619604451,0.12505327201036637,0.0032979956493721257,0.01634888489103706,0.01435862864439096,-0.04676423862144381,-0.053933643270333766,-0.0033901297317158207,-0.06977617307847986,-0.018372829854877433,-0.02238529473225142,-0.04732134972034393,0.12086735563576836,0.15181568333414625,-0.04327479609369808,0.05002919727363572,0.04570494475046013,-0.01799773117639932,-0.07760397457673876,-0.019217132272313357,-0.10323778789262722,-0.03545594064091267,0.04938093273395075,-0.03740392028290854,0.16313239518137065,0.009529101329678097,0.1242630877518713,0.038519061037496596,-0.050670939744906336,-0.01612241285558037,0.07206700405637718,0.0028963230180671326
2006-01,0.1831774108530976,-0.023305679056503485,0.13693133648703398,0.00029345268301044023,0.134607290229344,0.0535029725632422,0.02662426033552969,0.33169781264927883,0.11066299191451344,0.11960131489368263,0.02666811506727958,0.03948635481802095,0.0787106374837438,-0.13224310598277828,0.08840674249125198,0.18060455060729178,-0.045145166529856236,0.023592681907068598,0.07229482512132006,-0.0010643049141092354,0.3605217993575254,0.15160468028149188,-0.03150737463708718,0.16869499884536573,0.03622712436518932,0.009768406803050028,-0.06492335544554854,-0.014444111119002238,0.01744336974740518,0.12814816930446782,-0.021680105794223782,-0.00629648860223397,0.23032296472709315,-0.06949490256603787,0.041722267563850265,0.17241055909577713,-0.0219765417061423,0.02444953248188174,0.06850991936392305,-0.00012230606685421339
2006-02,-0.01604341627138502,0.018132031130557613,0.013376790120285266,0.012208306816999883,0.022976663844794097,0.05933667715325793,-0.011482603854406314,-0.032930216469233976,-0.017741859102152042,0.059845266865652384,0.000537389158003986,-0.010024617416912733,-0.009204342844107885,-0.1265849117311811,-0.020934790350492997,-0.10591892352435009,-0.01696525593994503,-0.003930809867308553,0.06969134434320805,-0.020961014743003124,-0.05056772235812475,-0.07536626273773842,0.02154032878621037,-0.030944190566762755,0.046098101386772256,-0.009820184342848521,-0.0919588664848858,-0.033509347621996526,-0.03731766366166315,0.07423437714463924,0.07889974191850667,0.05986591320088391,0.05652275039770507,0.06767708943420629,0.1288676847606187,-0.13191644905975675,-0.1467056359654061,-0.21575284841492404,0.11618780862699102,0.08263060318574648
2006-03,0.028726731049554047,0.0214562739593638,0.032882624758008884,-0.03561061735290644,-0.10600833065450614,0.0867683342134494,-0.050619416864484096,0.1358923943285585,0.1367820728922398,0.04508850974188698,-0.04400869189391677,-0.039643778992157055,0.006935181599761924,0.008941066815260516,-0.03782336726727979,0.0013976039355794614,-0.05820559313655803,-0.03578018328504472,-0.020638355060855748,-0.034043186415105536,0.32234775469087684,0.10859969876387074,-0.05194274686557703,0.10945890197130141,-0.046058623651520754,-0.0341877219502925,-0.14879832339864424,-0.01778046340522843,0.05185604141630552,-0.03794125491108148,-0.10600080618092407,-0.09432672028550358,-0.2367221366757285,-0.1318698574086651,0.05991916674868608,-0.06930778879756769,-0.05946546408770867,-0.1091077919818654,0.19169472320266737,0.0023175052975434357
2006-04,0.18575382083720537,0.06828451719550507,0.07151719851960381,0.010067416662671101,0.02767686743582443,0.05477512182769895,0.13994443789558095,0.08170139402832277,0.2456589962383432,0.11097027972701051,-0.030029817049431654,0.09520188835278631,0.15072466856332548,-0.15762138411578458,0.016381753279044207,0.00013094580616949343,-0.027399668862843132,0.010001750559303474,0.11385939310713984,-0.012015604106180685,-0.03409664447861684,-0.04992325369076846,-0.08518964306159213,-0.08667318097480935,0.006087200260338978,-0.06462149044697846,-0.07297837095212428,0.009915134507929014,-0.05799463653454096,0.050492219974324015,0.14137894062512085,-0.13420160301159131,0.09589957048415908,0.04549639534848629,-0.07308099601982909,-0.011499576779862831,-0.018205910611878377,-0.0030908779773009677,0.08620875798922502,-0.05200376738208654
2006-05,-0.006783175768828311,-0.00807766242912093,0.024372148567894734,0.02758479518833868,-0.047577682464534185,0.14165371989459308,0.005261384721942794,0.12374374108668452,-0.08359637803803155,0.03425181852121221,0.04456686567050794,-0.025842990410038957,-0.09896060917691843,-0.10458200807415066,-0.028468940292062653,-0.08180288811919237,-0.02063318113419931,-0.009624091991791466,-0.03930727140346935,-0.011805998156662074,-0.11184403552894957,0.18925618490747068,-0.11869195660358509,-0.06424620153097946,-0.15280274994857543,-0.030729185864782294,-0.1433971454048019,-0.037540165923301984,-0.02453073659975619,0.0016121496636039524,0.009998643971613447,-0.2058656187845082,-0.36017732909226513,-0.28621575782288156,0.0821417103152246,-0.08494667149506832,-0.07636961609279892,-0.02803581401949079,0.17175517970628484,-0.02870850752927694
2006-06,-0.0517752397860414,0.12054641059856798,-0.0057853709789184105,0.01272283825371213,-0.02646749668895394,0.07346442503412372,-0.037700987457479275,0.1614986945925381,-0.013277742226701611,-0.12259888520234824,-0.04292006081105997,-0.046090882558248586,-0.01874255077930097,-0.12072229769191951,-0.03875347195163017,0.04149841949857005,-0.04247414313483364,-0.06953706427942204,-0.04118684163646209,0.0057486542141334755,0.060887938367518046,-0.12528352654450586,-0.08713419453869696,0.07365929492871805,-0.0657594516199943,-0.028979373926452015,-0.029769078467226363,-0.022144575054416346,0.3119046565642015,0.04863819928732638,-0.025228422828238596,-0.022060584533698066,0.20855342076380193,-0.09152582764616526,-0.047315156638671384,0.052568237295746306,0.30834896884959173,0.02704814601158551,0.1693710216335087,-0.047450048179520414
2006-07,-0.10510117634492996,0.11132369657275096,0.03400442617347827,0.03360041501192989,0.04798841513135385,0.0760165374234196,-0.04299933727954396,0.31189861627007526,-0.02371007287764986,0.013087219668347309,-0.02813668962119613,0.028650006856871975,-0.05290849587019119,-0.03902584729107364,0.023023999230721605,-0.02744829892651917,-0.022642821687608384,0.03473224875958236,0.05083535124536106,-0.018419876073904554,0.009112077025772047,-0.09980300248687461,-0.06075143976814606,0.03877078175421396,0.008212368411281227,0.028323110477130386,-0.037190975761806036,0.03728453270751279,-0.013620628509616045,0.07555486498354326,0.13458128783049816,0.04141338975271494,0.001686969223491062,-0.04370488536647766,0.1053856705211127,-0.032134772818749546,-0.05646617349911673,-0.11854160030126147,-0.11626136589029043,0.026827092861696114
2006-08,0.049833605043248005,-0.0009819218065661712,0.036447307518015254,-0.012066532122442375,0.016450967176137386,0.007335822018629336,-0.009173099342122102,0.013275104476943132,-0.08288173296183173,0.052473041935069686,0.0060378680790432624,-0.020294521623222955,-0.024965007001870262,-0.02188119116083388,-0.011882190377937201,0.030404157943116628,-0.0693471813706793,-0.022092576367896924,-0.007808737884102817,0.009285474164869597,0.160707680325142,-0.09053351660914973,-0.049724279525960986,0.1228725049176203,-0.049570731906170035,-0.011167373274990781,0.23350797798292325,-0.014627190434526302,0.04702825602271506,0.007673522937762751,0.033292335062528426,0.2636253947907935,0.037112676054264514,0.19192336638340227,-0.02025898759677296,0.04698083466474324,-0.10624171511336172,-0.18295262970034207,0.20128306829000805,0.017607550849953742
2006-09,0.05052877978355843,0.01535744096570132,0.019102052428316793,0.006451015346377135,-0.02955919623475671,0.08070758082712091,0.015304608026739955,0.2711879365529578,0.1069561725810247,0.056161049660314065,-0.027756266885084896,-0.03019970466763236,-0.14585849852240873,-0.013961728770981062,0.143514724702414,0.20597072983100612,-0.11492126457619925,-0.029588425671434566,-0.04073662688467323,-0.08172623204885172,0.08558227390731474,-0.06453933812447439,-0.09058761250454209,0.11321063841855412,-0.029897359888193767,0.009011035368510924,-0.12119745629617105,-0.07372431913172049,0.23150647139835062,0.02090898944381064,0.05720841670903448,-0.20914915852524169,0.21527060207711496,0.029472674890316165,0.1356319467744339,0.22926672855536073,-0.04025170488560456,-0.1809624451429437,0.07464559249733357,-0.05380372965853144
2006-10,-0.002317824834266323,0.06190021606573952,-0.010473191431301414,-0.006773741936597187,-0.012757851804822574,0.024121382695283772,0.026265580255915136,-0.040606544672923586,0.12093785304112896,0.0029624407775458456,-0.03511392646215584,-0.01633173923257426,-0.12186282630983696,-0.08360801096560379,0.16311980922151242,0.04915650183857596,-0.05258051309036786,-0.00042854695769241346,-0.05965218814398006,-0.013530031222749274,0.13354683793255118,-0.04411486507431187,-0.1073903375023477,0.15794138599881188,-0.03671154585833401,-0.04632123131445492,0.12177670496457416,-0.03651459600601483,0.1917383957083258,0.0881688196688278,-0.009149780984395957,-0.1068190544496588,-0.05270809755639345,-0.021283099810690563,-0.020021745637253854,0.02853829624470553,0.05617158106754485,-0.10345709032576263,0.057898656609789954,-0.014635599722719862
2006-11,0.0012346526231553645,-0.017792991539075202,0.14938884852857492,0.015426506010911285,0.06197450326187916,0.06995327720969524,0.014424763173755939,0.09566862148029652,0.01672826533826031,0.02679470058293362,0.05938467986008786,-0.019572208922222428,-0.020476616432788898,-0.055130281428946555,0.008236797647479092,0.28160409466723824,-0.05811451657854487,0.05483579049629402,0.049363482632021886,0.0180032386127876,0.09618165805613911,0.044007561713205315,-0.07210199476356098,0.05635637395782326,-0.0046912764578086194,-0.056453712740761754,-0.08979504636570079,0.0005233590614141385,-0.03371547144607127,0.03395049513288546,0.17868810223755685,-0.08844514091904235,0.06974460656765322,0.29018576375447536,0.22567045133629415,0.09533051479836083,-0.10142862380141084,0.00804791450043476,0.03606095224242465,0.026369823091754827
2006-12,0.1174318428481224,-0.06702096694731605,-0.0008210457321550048,0.024896905253379436,-0.021271602349407785,0.20852852844654396,0.00879855701204898,0.37779985928959753,-0.056621195353433705,0.17083983347255177,0.018810241673168422,-0.03434153740834364,-0.07021838801964002,-0.04914029582809461,0.11748769453356411,0.19030886191488677,0.03298769599900924,0.019428655588860137,-0.01027674764694628,0.00467895827910442,0.17510871287158836,-0.13465661592305653,-0.11047441321508608,0.12667146159562562,-0.06349192564055103,-0.0031645367139407046,-0.027559922859545477,0.03140159404996737,0.10803725745001404,0.08066282034656992,-0.06750994704320198,-0.18726381575336165,0.15739464009017334,-0.11385280906099603,-0.009233209844915014,-0.04121033989585915,-0.006736948056459344,0.009855474759514232,0.02038926940451717,0.046965602167728986
2007-01,0.012778801800503156,0.03800973329896231,-0.05042706568077183,0.021877241929503185,-0.06822273629525716,-0.0918663487398437,-0.08206150253164658,-0.04545210520282003,-0.1570820044601492,-0.021100504315047203,-0.07627627609551985,-0.018313172355360105,-0.09940099174270832,0.08459305290476478,-0.06634822979825171,0.15044840282947908,-0.055056676207414286,-0.012110162801916714,0.008257206279262583,0.07314904026004534,-0.139983142378389,0.023621152738254908,0.05487326256474204,-0.14442667416411714,-0.1058470268437782,-0.024730737053004232,-0.014912046663468029,-0.040806385648173696,-0.040147319698309196,0.09791940602742659,0.029700458209099716,0.13243060194596953,0.21362560304047312,0.29360973180607464,-0.18874167983792234,0.056577220493494174,-0.22268348036436034,-0.061120003475255744,-0.045694164617572704,0.01808335595313473
2007-02,-0.1897881862977609,0.0672604959918001,-0.0422263582511397,-0.007027678800629744,-0.06247971186075685,-0.008530058840833413,0.027963037113204744,0.2353438587269875,0.05717709346771642,-0.029760393762794053,-0.1265039445599804,-0.06685212338101636,-0.11696689980315463,-0.2085257980505749,-0.045698900045247126,-0.11336810072566103,-0.03751818223059705,-0.06736020389403756,0.031235285217346705,-0.12282421144983648,0.03923622647624693,0.0266539261812757,-0.138634176325065,-0.15815581373847346,-0.10111546105852941,-0.03152454252637038,-0.08766990649810749,-0.039229485559637296,-0.08840829934379725,-0.0062374828825526,0.18428799375546467,0.3361412894349327,-0.033708310377418164,0.250495513718917,0.05053092902746917,0.12287911599812126,0.061143528793063326,-0.020966136172091684,0.13927697082565435,-0.10418412340330968
2007-03,-0.09957324926055701,0.026073511035479315,0.03685408372630187,-0.006623078405936541,0.03779484942223665,0.08257763350675743,0.027883011864918178,0.03680884490532637,-0.05973908085143266,-0.07859207401820638,0.08456758313694623,-0.02098583711974493,0.10392014837890094,-0.09997803188846495,0.10905879516878447,-0.1266382514241399,-0.06877813143876628,-0.04226191670408773,-0.08301260532284466,-0.0525788990601686,0.19570068477309216,-0.12038346594778482,-0.152365908499229,0.32476050531804534,-0.017519398827451998,0.008968204789904326,-0.04841076670810434,-0.03160667971909398,0.18826228860108382,0.2868231182666342,0.18743716714934286,0.1519637214744451,-0.12458902056081846,-0.06509851073819442,0.07584681420791209,0.08296841856362047,-0.04670775818180287,-0.0034601932629696555,0.06864648040564779,-0.021251931795981237
