Date,AZN,SHEL,RIO,GSK,VOD,ADM,WPP,CNA,MRO
1993-05-12,-0.047244091650048704,0.0,0.022508038585209004,-0.006329113924050633,0.011450262544208462,0.005235622046963048,0.02857142857142857,-0.003926701727530664,0.01342291442658137
1993-05-13,-0.029166603088378908,0.0,-0.00946372239747634,-0.00641025641025641,-0.01720837690906796,-0.01570677319040275,-0.02857142857142857,-0.0213333740234375,-0.006578909723935538
1993-05-14,-0.017093951885516826,0.0,-0.00625,0.01935483870967742,0.01167322239667857,0.01063833805690879,0.029411764705882353,-0.00405405422124313,0.01973689746480068
1993-05-17,0.012931035333241123,0.0,0.0031446540880503146,0.0125,-0.0057692180541321705,-0.005263271005943699,-0.027777777777777776,-0.02038043393755233,0.006493468741834785
1993-05-18,-0.008510508988433772,0.0,0.012618296529968454,-0.00625,0.0,-0.010471244093926095,0.05714285714285714,-0.024861877405076952,-0.012903316309900738
1993-05-19,0.00429177972413552,0.0,0.009287925696594427,0.025477707006369428,0.009578491967599221,0.021390360623819615,0.0,0.041076442250521726,-0.006535910558408055
1993-05-20,0.0,0.0,-0.003076923076923077,-0.012578616352201259,0.021072814059093684,0.0,0.05263157894736842,0.0054346994551493,-0.006578909723935538
1993-05-21,0.0,0.0,0.003115264797507788,0.012987012987012988,-0.011320638263918582,-0.005154567474263768,0.025,-0.024324325327458783,-0.01324512623061851
1993-05-24,0.0,0.0,0.01875,-0.006493506493506494,0.001915641937644674,-0.010416613691143654,-0.025,-0.00690616135966427,0.006711543054017338
1993-05-25,0.0,0.0,0.024539877300613498,-0.006493506493506494,0.032945629440721776,0.0,0.0,-0.009735659613285817,0.006711543054017338
1993-05-26,0.00429177972413552,0.0,0.008955223880597015,0.006578947368421052,0.020599268677535174,0.01063833805690879,0.02564102564102564,0.008403361344537815,0.019999884034916406
1993-05-27,0.0,0.0,-0.005952380952380952,-0.006578947368421052,0.001838171063581361,0.005291119602335652,-0.047619047619047616,0.019390667073285937,0.0
1993-05-28,0.004273439065004006,0.0,0.008928571428571428,0.006622516556291391,-0.005494583094909388,-0.005208353078755547,0.0,-0.008152173575020932,0.0
1993-06-01,0.008474446411491884,0.0,-0.011764705882352941,0.0,0.022305061120518027,0.005235622046963048,-0.025,0.004076086787510466,0.0
1993-06-02,-0.012605042824948275,0.0,-0.0058823529411764705,-0.019867549668874173,0.012500090997301481,0.015624966769899202,0.025,0.0,0.006666628011638802
1993-06-03,-0.025531916551430337,0.0,0.0,0.0,0.0017484485545932495,-0.005154567474263768,0.023809523809523808,0.010840067049352134,-0.006666798548526442
1993-06-04,-0.008771996749074836,0.0,-0.012195121951219513,-0.006896551724137931,-0.0017761369514217515,-0.005235529096476656,-0.024390243902439025,0.0,0.0135136092770232
1993-06-07,-0.02654867435885231,0.0,0.02147239263803681,0.0,0.0052816790272489115,-0.005263271005943699,0.0,-0.00808625303669426,-0.01324512623061851
1993-06-08,-0.004525024653989721,0.0,0.006060606060606061,-0.007042253521126761,-0.0053858969884372256,0.015957412651627527,0.0,-0.004081632653061225,-0.013422742745128067
1993-06-09,0.009009077742293075,0.0,0.0243161094224924,0.014388489208633094,0.005454354508663366,0.015624966769899202,0.0,0.005471998200506509,0.0
1993-06-10,-0.004464421649359182,0.0,0.0,0.02112676056338028,-0.007299194837091038,0.0051812747043299325,0.0,-0.0013587370599358161,-0.006756718217783346
1993-06-11,0.004464217290591016,0.0,-0.009146341463414634,-0.013605442176870748,-0.003689908492661778,-0.005154567474263768,0.0,0.001358612667638834,-0.006756718217783346
1993-06-14,-0.004424711543038397,0.0,-0.0060790273556231,0.0,0.012867648884497688,-0.010256358431471733,-0.04878048780487805,-0.006738626454864813,-0.01360553806392245
1993-06-15,-0.008888956705729166,0.0,0.0030864197530864196,-0.013605442176870748,0.005474530571103423,-0.005208353078755547,-0.025,0.0,-0.006944404351497496
1993-06-16,0.0044844420897097795,0.0,-0.006211180124223602,0.006993006993006993,-0.012544804602596014,0.015624966769899202,0.0125,0.01355017685308689,0.0
1993-06-17,0.0,0.0,0.0125,0.006944444444444444,0.009107598492683503,-0.005181366691595216,-0.024390243902439025,0.0026881310247605845,-0.007042392435440458
1993-06-18,-0.017857277879900397,0.0,-0.009287925696594427,-0.013793103448275862,-0.0018280897086603808,-0.010416613691143654,0.0,-0.015915118719242866,-0.0070921580510607445
1993-06-21,0.0,0.0,0.018867924528301886,0.0,0.007299284465947802,0.01570677319040275,-0.023809523809523808,0.004026845472631448,0.014184497524357523
1993-06-22,-0.004484236814506552,0.0,-0.015527950310559006,-0.02127659574468085,-0.007246390996711322,-0.005154567474263768,0.0,0.004010695023533825,-0.006992966337360538
1993-06-23,-0.004545385502581891,0.0,0.0031746031746031746,-0.007352941176470588,-0.003689908492661778,-0.015463885449012739,0.0,0.0,-0.035714262874523006
1993-06-24,0.0,0.0,0.0,-0.007462686567164179,0.0055970944225613856,0.0,-0.025,0.028074865164736777,0.007407364597735213
1993-06-25,0.00454559357699263,0.0,0.012658227848101266,0.007575757575757576,0.0018656065053851874,-0.005235529096476656,0.0,-0.018134793370111757,-0.014598457008221901
1993-06-28,0.0,0.0,0.006134969325153374,-0.007407407407407408,0.01657454965359221,-0.01570677319040275,0.05,0.007874015748031496,-0.0072992285041109505
1993-06-29,0.004504435771220439,0.0,0.0030303030303030303,0.0,0.0036362363391089104,-0.01063833805690879,0.0,-0.010416626930236816,-0.007352898994036068
1993-06-30,0.0,0.0,-0.012084592145015106,0.0,-0.009074360496839021,0.0106951328425444,0.024390243902439025,-0.0052631978381027286,0.0
