Date,SAP,DTE,AIR,MRK,HEI,MTX
1995-09,0.0,0.06614263508206894,0.05719042053653134,0.07248506406454244,-0.007091728180187595,0.027515494997354766
1995-10,0.0,0.054450638768969176,0.021232445819817026,0.034803259726509904,0.15578871987290682,0.019512318561529643
1995-11,0.0,-0.026086886037221604,0.02822006473443314,0.07673768594679832,0.03447856245998084,-0.053780451236453815
1995-12,0.0,0.06493412557012658,0.1579524614922593,0.08332924256550986,0.02059895646177082,0.00459245775739809
1996-01,0.0,0.08530044459327696,-0.05199560545017806,0.06892480328899607,0.0066654522222505405,-0.13412683083551757
1996-02,0.01904761904761905,0.02495004722671013,-0.005871187264961568,0.021248280660190196,0.05454049929610885,0.17295935340506635
1996-03,0.0,-0.029004185931861305,0.019570971241342654,-0.1253785511786138,0.23563215252817757,-0.010873075533855959
1996-04,0.0,-0.05631687589561226,-0.036365007997822815,-0.05965313053322644,-0.05025778494201017,0.13086720940863075
1996-05,0.011111111111111113,-0.07602015956360607,-0.004298570502025825,0.0122063176199819,0.1874352278049174,-0.04230656246408075
1996-06,0.0,0.06948051422741211,-0.11753306479605297,-0.022718851840201365,0.2866392866099977,-0.03954695437110081
1996-07,0.0,-0.06849736472146564,0.0015236315329687587,-0.009273141871792888,-0.31542909121741414,0.13315529636340082
1996-08,0.0,-0.0004065616410721388,0.08824050683900127,0.060205095288894214,-0.0035959595491126175,-0.017490407297779162
1996-09,0.0,0.00415405606790499,0.03234231550157828,0.06435254971147057,-0.03152584246229015,0.03479099279365765
1996-10,0.0,0.020718890645779708,0.18501453965769302,0.0458473058554727,0.02213512142653879,0.05710859212541906
1996-11,0.0,0.06618603670840663,0.09576975862375284,0.1068957040498893,0.18934118902191704,0.03841153213712982
1996-12,0.0,0.027620123341458847,0.04227712116728111,-0.04611393305773492,0.3238029574162824,0.02228219251534065
1997-01,-0.06387354253412603,-0.015381537146401876,-0.13685772232201585,0.0802762625168334,-0.02501348186185404,-0.04578008733595716
1997-02,0.0,-0.035462655434422334,-0.0004222198315911644,0.04942876931930194,0.10049436263179577,-0.018481503974392268
1997-03,0.0,-0.07034230849057693,0.14310314317300984,-0.0753685216229224,-0.07150751161136734,-0.1465976933438661
1997-04,0.0,-0.02729312861814085,0.016721507455392047,0.09960779686665959,-0.02774356012450117,-0.016562043510054643
1997-05,0.0,0.0134241191415773,0.02522493766212278,-0.030713099720056716,-0.02454032924475249,0.10592527905020553
1997-06,0.0,0.05664849234807411,0.027920010668860618,0.09541608710773723,-0.008655794905713747,-0.03507882766933349
1997-07,0.0,0.044540723451444116,0.12379256147268153,-0.0001366531431074704,0.096173923701809,0.037027557951944276
1997-08,0.0,0.05012731594733247,-0.023140657359581734,-0.10371802096233597,0.1793672023559256,-0.03339440196795134
